JURISDICTI3,Sample Type,Parameter,Units,LoadsPoundsQUns,LoadQUns_j
MISSION VIEJO,Total,Chromium,ug/L,0.7302546336243135,0.7302546336243135
MISSION VIEJO,Dissolved,Chromium,ug/L,0.7302546336243135,0.7302546336243135
MISSION VIEJO,Total,Chrysene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Copper,ug/L,10.18706398999448,10.18706398999448
MISSION VIEJO,Dissolved,Copper,ug/L,10.18706398999448,10.18706398999448
MISSION VIEJO,Total,delta BHC,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Demeton,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Diazinon,ng/L,9.954785657975062e-4,9.954785657975062e-4
MISSION VIEJO,Total,"Dibenz(a,h)anthracene",ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Dibenzothiophene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Dichlorvos,ng/L,0.005972871394785038,0.005972871394785038
MISSION VIEJO,Total,Dieldrin,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Dimethoate,ng/L,0.022753795789657284,0.022753795789657284
MISSION VIEJO,Total,Disulfoton,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,DOC,ng/L,0.015678787411310725,0.015678787411310725
MISSION VIEJO,Total,E. coli,CFU/100 mL,118955997820714.94,118955997820714.94
MISSION VIEJO,Total,Endosulfan I,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Endosulfan II,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Endosulfan sulfate,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Endrin,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Endrin aldehyde,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Enterococcus,CFU/100 mL,109880477539143.75,109880477539143.75
MISSION VIEJO,Total,Ethoprop,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Ethyl parathion,ng/L,0.019909571315950125,0.019909571315950125
MISSION VIEJO,Total,Fecal coliforms,CFU/100 mL,92039130325643.83,92039130325643.83
MISSION VIEJO,Total,Fenchlorophos,ng/L,0.003981914263190025,0.003981914263190025
MISSION VIEJO,Total,Fensulfothion,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Fenthion,ng/L,0.003981914263190025,0.003981914263190025
MISSION VIEJO,Total,Fluoranthene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Fluorene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,gamma BHC,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,gamma Chlordane,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Hardness,NA,NA,NA
MISSION VIEJO,Total,Heptachlor,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Heptachlor epoxide,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Hexavalent chromium,ug/L,1.5452039515767957,1.5452039515767957
MISSION VIEJO,Dissolved,Hexavalent chromium,ug/L,1.5452039515767957,1.5452039515767957
MISSION VIEJO,Total,"Indeno(1,2,3-cd)pyrene",ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Iron,ug/L,182.314788764629,182.314788764629
MISSION VIEJO,Dissolved,Iron,ug/L,182.314788764629,182.314788764629
MISSION VIEJO,Total,Lead,ug/L,0.2205367899612937,0.2205367899612937
MISSION VIEJO,Dissolved,Lead,ug/L,0.2205367899612937,0.2205367899612937
MISSION VIEJO,Total,Magnesium,mg/L,208055.02025167883,208055.02025167883
MISSION VIEJO,Total,Malathion,ng/L,0.017975498673829256,0.017975498673829256
MISSION VIEJO,Total,Manganese,ug/L,570.9899140320197,570.9899140320197
MISSION VIEJO,Dissolved,Manganese,ug/L,570.9899140320197,570.9899140320197
MISSION VIEJO,Total,MBAS,mg/L,197.2469672515916,197.2469672515916
MISSION VIEJO,Total,Mercury,ug/L,0.04977392828987532,0.04977392828987532
MISSION VIEJO,Dissolved,Mercury,ug/L,0.04977392828987532,0.04977392828987532
MISSION VIEJO,Total,Merphos,ng/L,0.02939980030988635,0.02939980030988635
MISSION VIEJO,Total,Methoxychlor,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Methyl parathion,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Mevinphos,ng/L,0.009954785657975062,0.009954785657975062
MISSION VIEJO,Total,Mirex,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Naphthalene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Nickel,ug/L,55.099738616891976,55.099738616891976
MISSION VIEJO,Dissolved,Nickel,ug/L,55.099738616891976,55.099738616891976
MISSION VIEJO,Total,Nitrate+Nitrite Nitrogen,mg/L,4567.587486067557,4567.587486067557
MISSION VIEJO,Total,Orthophosphate as P,mg/L,444.64709272288616,444.64709272288616
MISSION VIEJO,Total,Phenanthrene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Phorate,ng/L,0.009954785657975062,0.009954785657975062
MISSION VIEJO,Total,Phosphorus as PO4,mg/L,1685.6770380837775,1685.6770380837775
MISSION VIEJO,Total,Pyrene,ng/L,0.004977392828987531,0.004977392828987531
MISSION VIEJO,Total,Selenium,ug/L,46.4282907433242,46.4282907433242
MISSION VIEJO,Dissolved,Selenium,ug/L,46.4282907433242,46.4282907433242
MISSION VIEJO,Total,Silver,ug/L,0.19909571315950128,0.19909571315950128
MISSION VIEJO,Dissolved,Silver,ug/L,0.19909571315950128,0.19909571315950128
MISSION VIEJO,Total,Specific Conductivity,NA,NA,NA
MISSION VIEJO,Total,Sulfate as SO4,mg/L,2004230.1791389792,2004230.1791389792
MISSION VIEJO,Total,Tetrachlorvinphos (Stirofos),ng/L,0.003981914263190025,0.003981914263190025
MISSION VIEJO,Total,Thallium,ug/L,0.19909571315950128,0.19909571315950128
MISSION VIEJO,Dissolved,Thallium,ug/L,0.19909571315950128,0.19909571315950128
MISSION VIEJO,Total,TOC,mg/L,17537.01406746607,17537.01406746607
MISSION VIEJO,Total,Tokuthion,ng/L,0.005972871394785038,0.005972871394785038
MISSION VIEJO,Total,Total Coliform,CFU/100 mL,NA,NA
MISSION VIEJO,Total,Total Dissolved Solids (TDS),mg/L,4944210.210127615,4944210.210127615
MISSION VIEJO,Total,Total Kjeldahl Nitrogen,mg/L,3231.987076955904,3231.987076955904
MISSION VIEJO,Total,Total Suspended Solids,mg/L,9257.950661916808,9257.950661916808
MISSION VIEJO,Total,Toxaphene,ng/L,0.024886964144937653,0.024886964144937653
MISSION VIEJO,Total,trans-Nonachlor,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Trichloronate,ng/L,0.0019909571315950125,0.0019909571315950125
MISSION VIEJO,Total,Volatile Suspended Solids,mg/L,4977.392828987532,4977.392828987532
MISSION VIEJO,Total,Zinc,ug/L,22.696911300183142,22.696911300183142
MISSION VIEJO,Dissolved,Zinc,ug/L,22.696911300183142,22.696911300183142
SAN JUAN CAPISTRANO,Total,"2,4'-DDD",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"2,4'-DDE",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"2,4'-DDT",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"4,4'-DDD",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"4,4'-DDE",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"4,4'-DDT",ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Acenaphthene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Acenaphthylene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Aldrin,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,BHC-alpha,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,alpha Chlordane,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,"Ammonia, as Nitrogen",mg/L,794.1519003845026,794.1519003845026
SAN JUAN CAPISTRANO,Total,Anthracene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,"Arsenic, Total",ug/L,1.5842242533355233,1.5842242533355233
SAN JUAN CAPISTRANO,Dissolved,"Arsenic, Total",ug/L,1.5842242533355233,1.5842242533355233
SAN JUAN CAPISTRANO,Total,Azinphos Methyl,ng/L,0.005439396577976046,0.005439396577976046
SAN JUAN CAPISTRANO,Total,Benz[a]anthracene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Benzo[a]pyrene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Benzo[b]fluoranthene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,"Benzo(g,h,i)perylene",ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Benzo(k)fluoranthene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,BHC-beta,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Biphenyl,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Bolstar (Sulprofos),ng/L,0.0021757586311904184,0.0021757586311904184
SAN JUAN CAPISTRANO,Total,Cadmium,ug/L,0.40746025275020564,0.40746025275020564
SAN JUAN CAPISTRANO,Dissolved,Cadmium,ug/L,0.40746025275020564,0.40746025275020564
SAN JUAN CAPISTRANO,Total,Calcium,ug/L,236.12420544994015,236.12420544994015
SAN JUAN CAPISTRANO,Total,Chlorpyrifos,ng/L,8.659519352137864e-4,8.659519352137864e-4
SAN JUAN CAPISTRANO,Total,Chromium,ug/L,0.3012065855054235,0.3012065855054235
SAN JUAN CAPISTRANO,Dissolved,Chromium,ug/L,0.3012065855054235,0.3012065855054235
SAN JUAN CAPISTRANO,Total,Chrysene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Copper,ug/L,3.250039455340687,3.250039455340687
SAN JUAN CAPISTRANO,Dissolved,Copper,ug/L,3.250039455340687,3.250039455340687
SAN JUAN CAPISTRANO,Total,delta BHC,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Demeton,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Diazinon,ng/L,5.439396577976046e-4,5.439396577976046e-4
SAN JUAN CAPISTRANO,Total,"Dibenz(a,h)anthracene",ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Dibenzothiophene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Dichlorvos,ng/L,0.003263637946785627,0.003263637946785627
SAN JUAN CAPISTRANO,Total,Dieldrin,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Dimethoate,ng/L,0.005439396577976046,0.005439396577976046
SAN JUAN CAPISTRANO,Total,Disulfoton,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,DOC,ng/L,0.006187313607447752,0.006187313607447752
SAN JUAN CAPISTRANO,Total,E. coli,CFU/100 mL,4128559732812.8325,4128559732812.8325
SAN JUAN CAPISTRANO,Total,Endosulfan I,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Endosulfan II,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Endosulfan sulfate,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Endrin,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Endrin aldehyde,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Enterococcus,CFU/100 mL,9955421427430.148,9955421427430.148
SAN JUAN CAPISTRANO,Total,Ethoprop,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Ethyl parathion,ng/L,0.010878793155952093,0.010878793155952093
SAN JUAN CAPISTRANO,Total,Fecal coliforms,CFU/100 mL,6531207613746.881,6531207613746.881
SAN JUAN CAPISTRANO,Total,Fenchlorophos,ng/L,0.0021757586311904184,0.0021757586311904184
SAN JUAN CAPISTRANO,Total,Fensulfothion,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Fenthion,ng/L,0.0021757586311904184,0.0021757586311904184
SAN JUAN CAPISTRANO,Total,Fluoranthene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Fluorene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,gamma BHC,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,gamma Chlordane,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Hardness,NA,NA,NA
SAN JUAN CAPISTRANO,Total,Heptachlor,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Heptachlor epoxide,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Hexavalent chromium,ug/L,0.23639617527883897,0.23639617527883897
SAN JUAN CAPISTRANO,Dissolved,Hexavalent chromium,ug/L,0.23639617527883897,0.23639617527883897
SAN JUAN CAPISTRANO,Total,"Indeno(1,2,3-cd)pyrene",ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Iron,ug/L,92.74171165449158,92.74171165449158
SAN JUAN CAPISTRANO,Dissolved,Iron,ug/L,92.74171165449158,92.74171165449158
SAN JUAN CAPISTRANO,Total,Lead,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Dissolved,Lead,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Total,Magnesium,mg/L,131619.79869557536,131619.79869557536
SAN JUAN CAPISTRANO,Total,Malathion,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Manganese,ug/L,37.04229069601686,37.04229069601686
SAN JUAN CAPISTRANO,Dissolved,Manganese,ug/L,37.04229069601686,37.04229069601686
SAN JUAN CAPISTRANO,Total,MBAS,mg/L,64.0942230104844,64.0942230104844
SAN JUAN CAPISTRANO,Total,Mercury,ug/L,0.027196982889880227,0.027196982889880227
SAN JUAN CAPISTRANO,Dissolved,Mercury,ug/L,0.027196982889880227,0.027196982889880227
SAN JUAN CAPISTRANO,Total,Merphos,ng/L,0.006361374297942986,0.006361374297942986
SAN JUAN CAPISTRANO,Total,Methoxychlor,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Methyl parathion,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Mevinphos,ng/L,0.005439396577976046,0.005439396577976046
SAN JUAN CAPISTRANO,Total,Mirex,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Naphthalene,ng/L,0.01236374842173955,0.01236374842173955
SAN JUAN CAPISTRANO,Total,Nickel,ug/L,5.297972266948668,5.297972266948668
SAN JUAN CAPISTRANO,Dissolved,Nickel,ug/L,5.297972266948668,5.297972266948668
SAN JUAN CAPISTRANO,Total,Nitrate+Nitrite Nitrogen,mg/L,2887.2317035896854,2887.2317035896854
SAN JUAN CAPISTRANO,Total,Orthophosphate as P,mg/L,128.6417290691335,128.6417290691335
SAN JUAN CAPISTRANO,Total,Phenanthrene,ng/L,0.005314290456682596,0.005314290456682596
SAN JUAN CAPISTRANO,Total,Phorate,ng/L,0.005439396577976046,0.005439396577976046
SAN JUAN CAPISTRANO,Total,Phosphorus as PO4,mg/L,678.5647231025117,678.5647231025117
SAN JUAN CAPISTRANO,Total,Pyrene,ng/L,0.002719698288988023,0.002719698288988023
SAN JUAN CAPISTRANO,Total,Selenium,ug/L,12.347430232005623,12.347430232005623
SAN JUAN CAPISTRANO,Dissolved,Selenium,ug/L,12.347430232005623,12.347430232005623
SAN JUAN CAPISTRANO,Total,Silver,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Dissolved,Silver,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Total,Specific Conductivity,NA,NA,NA
SAN JUAN CAPISTRANO,Total,Sulfate as SO4,mg/L,966852.7417352422,966852.7417352422
SAN JUAN CAPISTRANO,Total,Tetrachlorvinphos (Stirofos),ng/L,0.0021757586311904184,0.0021757586311904184
SAN JUAN CAPISTRANO,Total,Thallium,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Dissolved,Thallium,ug/L,0.1087879315595209,0.1087879315595209
SAN JUAN CAPISTRANO,Total,TOC,mg/L,6581.6698593510155,6581.6698593510155
SAN JUAN CAPISTRANO,Total,Tokuthion,ng/L,0.003263637946785627,0.003263637946785627
SAN JUAN CAPISTRANO,Total,Total Coliform,CFU/100 mL,NA,NA
SAN JUAN CAPISTRANO,Total,Total Dissolved Solids (TDS),mg/L,2801289.2376576634,2801289.2376576634
SAN JUAN CAPISTRANO,Total,Total Kjeldahl Nitrogen,mg/L,1833.0766467779274,1833.0766467779274
SAN JUAN CAPISTRANO,Total,Total Suspended Solids,mg/L,5303.411663526645,5303.411663526645
SAN JUAN CAPISTRANO,Total,Toxaphene,ng/L,0.013598491444940112,0.013598491444940112
SAN JUAN CAPISTRANO,Total,trans-Nonachlor,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Trichloronate,ng/L,0.0010878793155952092,0.0010878793155952092
SAN JUAN CAPISTRANO,Total,Volatile Suspended Solids,mg/L,3372.4258783451487,3372.4258783451487
SAN JUAN CAPISTRANO,Total,Zinc,ug/L,12.836975924023468,12.836975924023468
SAN JUAN CAPISTRANO,Dissolved,Zinc,ug/L,12.836975924023468,12.836975924023468
RANCHO SANTA MARGARITA,Total,"2,4'-DDD",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"2,4'-DDE",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"2,4'-DDT",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"4,4'-DDD",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"4,4'-DDE",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"4,4'-DDT",ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Acenaphthene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Acenaphthylene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Aldrin,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,BHC-alpha,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,alpha Chlordane,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,"Ammonia, as Nitrogen",mg/L,174.36925569981133,174.36925569981133
RANCHO SANTA MARGARITA,Total,Anthracene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,"Arsenic, Total",ug/L,7.266253162893629,7.266253162893629
RANCHO SANTA MARGARITA,Dissolved,"Arsenic, Total",ug/L,7.266253162893629,7.266253162893629
RANCHO SANTA MARGARITA,Total,Azinphos Methyl,ng/L,0.01041010481789918,0.01041010481789918
RANCHO SANTA MARGARITA,Total,Benz[a]anthracene,ng/L,0.010826509010615151,0.010826509010615151
RANCHO SANTA MARGARITA,Total,Benzo[a]pyrene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Benzo[b]fluoranthene,ng/L,0.020039451774455926,0.020039451774455926
RANCHO SANTA MARGARITA,Total,"Benzo(g,h,i)perylene",ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Benzo(k)fluoranthene,ng/L,0.011008685844928385,0.011008685844928385
RANCHO SANTA MARGARITA,Total,BHC-beta,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Biphenyl,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Bolstar (Sulprofos),ng/L,0.004164041927159673,0.004164041927159673
RANCHO SANTA MARGARITA,Total,Cadmium,ug/L,6.558366035276485,6.558366035276485
RANCHO SANTA MARGARITA,Dissolved,Cadmium,ug/L,6.558366035276485,6.558366035276485
RANCHO SANTA MARGARITA,Total,Calcium,ug/L,333.6289878353576,333.6289878353576
RANCHO SANTA MARGARITA,Total,Chlorpyrifos,ng/L,0.0010410104817899183,0.0010410104817899183
RANCHO SANTA MARGARITA,Total,Chromium,ug/L,0.6551425965397886,0.6551425965397886
RANCHO SANTA MARGARITA,Dissolved,Chromium,ug/L,0.6551425965397886,0.6551425965397886
RANCHO SANTA MARGARITA,Total,Chrysene,ng/L,0.008223982806140355,0.008223982806140355
RANCHO SANTA MARGARITA,Total,Copper,ug/L,9.963957468560649,9.963957468560649
RANCHO SANTA MARGARITA,Dissolved,Copper,ug/L,9.963957468560649,9.963957468560649
RANCHO SANTA MARGARITA,Total,delta BHC,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Demeton,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Diazinon,ng/L,0.002576500942430048,0.002576500942430048
RANCHO SANTA MARGARITA,Total,"Dibenz(a,h)anthracene",ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Dibenzothiophene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Dichlorvos,ng/L,0.006246062890739508,0.006246062890739508
RANCHO SANTA MARGARITA,Total,Dieldrin,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Dimethoate,ng/L,0.01041010481789918,0.01041010481789918
RANCHO SANTA MARGARITA,Total,Disulfoton,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,DOC,ng/L,0.015659771961782625,0.015659771961782625
RANCHO SANTA MARGARITA,Total,E. coli,CFU/100 mL,23746637590474.887,23746637590474.887
RANCHO SANTA MARGARITA,Total,Endosulfan I,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Endosulfan II,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Endosulfan sulfate,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Endrin,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Endrin aldehyde,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Enterococcus,CFU/100 mL,81831224784833.92,81831224784833.92
RANCHO SANTA MARGARITA,Total,Ethoprop,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Ethyl parathion,ng/L,0.02082020963579836,0.02082020963579836
RANCHO SANTA MARGARITA,Total,Fecal coliforms,CFU/100 mL,59496447333462.64,59496447333462.64
RANCHO SANTA MARGARITA,Total,Fenchlorophos,ng/L,0.004164041927159673,0.004164041927159673
RANCHO SANTA MARGARITA,Total,Fensulfothion,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Fenthion,ng/L,0.004164041927159673,0.004164041927159673
RANCHO SANTA MARGARITA,Total,Fluoranthene,ng/L,0.017964866600031732,0.017964866600031732
RANCHO SANTA MARGARITA,Total,Fluorene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,gamma BHC,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,gamma Chlordane,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Hardness,NA,NA,NA
RANCHO SANTA MARGARITA,Total,Heptachlor,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Heptachlor epoxide,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Hexavalent chromium,ug/L,0.8874614357259054,0.8874614357259054
RANCHO SANTA MARGARITA,Dissolved,Hexavalent chromium,ug/L,0.8874614357259054,0.8874614357259054
RANCHO SANTA MARGARITA,Total,"Indeno(1,2,3-cd)pyrene",ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Iron,ug/L,569.9185384305874,569.9185384305874
RANCHO SANTA MARGARITA,Dissolved,Iron,ug/L,569.9185384305874,569.9185384305874
RANCHO SANTA MARGARITA,Total,Lead,ug/L,0.2276342920180622,0.2276342920180622
RANCHO SANTA MARGARITA,Dissolved,Lead,ug/L,0.2276342920180622,0.2276342920180622
RANCHO SANTA MARGARITA,Total,Magnesium,mg/L,100442.63991441583,100442.63991441583
RANCHO SANTA MARGARITA,Total,Malathion,ng/L,0.01709859716339941,0.01709859716339941
RANCHO SANTA MARGARITA,Total,Manganese,ug/L,336.51407402774674,336.51407402774674
RANCHO SANTA MARGARITA,Dissolved,Manganese,ug/L,336.51407402774674,336.51407402774674
RANCHO SANTA MARGARITA,Total,MBAS,mg/L,170.27957166420805,170.27957166420805
RANCHO SANTA MARGARITA,Total,Mercury,ug/L,0.052050524089495925,0.052050524089495925
RANCHO SANTA MARGARITA,Dissolved,Mercury,ug/L,0.052050524089495925,0.052050524089495925
RANCHO SANTA MARGARITA,Total,Merphos,ng/L,0.02543851068228455,0.02543851068228455
RANCHO SANTA MARGARITA,Total,Methoxychlor,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Methyl parathion,ng/L,0.0020820209635798365,0.0020820209635798365
RANCHO SANTA MARGARITA,Total,Mevinphos,ng/L,0.01041010481789918,0.01041010481789918
RANCHO SANTA MARGARITA,Total,Mirex,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Naphthalene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Nickel,ug/L,27.348832514452287,27.348832514452287
RANCHO SANTA MARGARITA,Dissolved,Nickel,ug/L,27.348832514452287,27.348832514452287
RANCHO SANTA MARGARITA,Total,Nitrate+Nitrite Nitrogen,mg/L,2926.7266116607993,2926.7266116607993
RANCHO SANTA MARGARITA,Total,Orthophosphate as P,mg/L,504.14650475254615,504.14650475254615
RANCHO SANTA MARGARITA,Total,Phenanthrene,ng/L,0.00520505240894959,0.00520505240894959
RANCHO SANTA MARGARITA,Total,Phorate,ng/L,0.01041010481789918,0.01041010481789918
RANCHO SANTA MARGARITA,Total,Phosphorus as PO4,mg/L,2110.2769623712775,2110.2769623712775
RANCHO SANTA MARGARITA,Total,Pyrene,ng/L,0.043272723707043326,0.043272723707043326
RANCHO SANTA MARGARITA,Total,Selenium,ug/L,13.355420902449088,13.355420902449088
RANCHO SANTA MARGARITA,Dissolved,Selenium,ug/L,13.355420902449088,13.355420902449088
