Station2,Sample Type,Parameter,Qualifier,ResultAvg,Units
L02-374-1 (L02P50),Dissolved,Silver,<,0.1,ug/L
L03-418-8,Total,Silver,<,0.1,ug/L
K01-12177-1 (K01P07),Total,Silver,<,0.1,ug/L
J03-9221-1 (J03P02),Total,Silver,<,0.1,ug/L
J01-9224-1 (J01P24),Total,Silver,<,0.1,ug/L
J01-9224-2 (J01P25),Total,Silver,<,0.1,ug/L
L03-418-8,Dissolved,Silver,<,0.1,ug/L
K01-12177-1 (K01P07),Dissolved,Silver,<,0.1,ug/L
J03-9221-1 (J03P02),Dissolved,Silver,<,0.1,ug/L
J01-9224-1 (J01P24),Dissolved,Silver,<,0.1,ug/L
J01-9224-2 (J01P25),Dissolved,Silver,<,0.1,ug/L
J01-9992-1 (J01P27),Total,Silver,<,0.1,ug/L
J01-9131-1 (J01P28),Total,Silver,<,0.1,ug/L
J01-9007-1 (J02P05),Total,Silver,<,0.1,ug/L
J01-9992-1 (J01P27),Dissolved,Silver,<,0.1,ug/L
J01-9131-1 (J01P28),Dissolved,Silver,<,0.1,ug/L
J01-9007-1 (J02P05),Dissolved,Silver,<,0.1,ug/L
J06-9079-1 (J06P03),Total,Silver,<,0.1,ug/L
J06-10011-1 (J06P01),Total,Silver,<,0.1,ug/L
J01-9082-2,Total,Silver,<,0.1,ug/L
J06-9079-1 (J06P03),Dissolved,Silver,<,0.1,ug/L
J06-10011-1 (J06P01),Dissolved,Silver,<,0.1,ug/L
J01-9082-2,Dissolved,Silver,<,0.1,ug/L
L01-726-5,Total,Silver,<,0.1,ug/L
L01-728-5 (L01-DP),Total,Silver,<,0.1,ug/L
K01-12159-2,Total,Silver,<,0.1,ug/L
K01-12159-3,Total,Silver,<,0.1,ug/L
L01-726-5,Dissolved,Silver,<,0.1,ug/L
L01-728-5 (L01-DP),Dissolved,Silver,<,0.1,ug/L
K01-12159-2,Dissolved,Silver,<,0.1,ug/L
K01-12159-3,Dissolved,Silver,<,0.1,ug/L
I01-11010-1,Total,Silver,<,0.1,ug/L
I00-11437-1,Total,Silver,<,0.1,ug/L
I01-11010-1,Dissolved,Silver,<,0.1,ug/L
I00-11437-1,Dissolved,Silver,<,0.1,ug/L
L02-246-1 (L11P01),Total,Silver,<,0.1,ug/L
L02-641-1,Total,Silver,<,0.1,ug/L
L02-641-2,Total,Silver,<,0.1,ug/L
L01-731-1 (L08TBN2),Total,Silver,<,0.1,ug/L
L02-166-3 (L02P26),Total,Silver,<,0.1,ug/L
L02-246-1 (L11P01),Dissolved,Silver,<,0.1,ug/L
L02-641-1,Dissolved,Silver,<,0.1,ug/L
L02-641-2,Dissolved,Silver,<,0.1,ug/L
L01-731-1 (L08TBN2),Dissolved,Silver,<,0.1,ug/L
L02-166-3 (L02P26),Dissolved,Silver,<,0.1,ug/L
L05-503-1,Total,Silver,<,0.1,ug/L
L01-724-4 (L01P03),Total,Silver,<,0.1,ug/L
L01-724-1 (L01S01),Total,Silver,<,0.1,ug/L
L05-503-1,Dissolved,Silver,<,0.1,ug/L
L01-724-4 (L01P03),Dissolved,Silver,<,0.1,ug/L
L01-724-1 (L01S01),Dissolved,Silver,<,0.1,ug/L
M01-042-1 (M01S01),Total,Silver,<,0.1,ug/L
M02-032-1,Total,Silver,<,0.1,ug/L
SC1-2,Total,Silver,<,0.1,ug/L
M02-085-1 (M02P06),Total,Silver,<,0.1,ug/L
M02-085-2,Total,Silver,<,0.1,ug/L
M01-042-1 (M01S01),Dissolved,Silver,<,0.1,ug/L
M02-032-1,Dissolved,Silver,<,0.1,ug/L
SC1-2,Dissolved,Silver,<,0.1,ug/L
M02-085-1 (M02P06),Dissolved,Silver,<,0.1,ug/L
M02-085-2,Dissolved,Silver,<,0.1,ug/L
K01-12126-1 (K01S01),Total,Silver,<,0.1,ug/L
K01-12126-1 (K01S01),Dissolved,Silver,<,0.1,ug/L
L04-672-1,Total,Specific Conductivity,NA,3965,NA
L04-266-5,Total,Specific Conductivity,NA,3285,NA
J01-10004-1 (J01P01),Total,Specific Conductivity,NA,2160,NA
L03-662-3 (L03P16),Total,Specific Conductivity,NA,1980,NA
L03-214-2 (L03P18),Total,Specific Conductivity,NA,2775,NA
L03-316-3 (L03P12),Total,Specific Conductivity,NA,4815,NA
L01-404-1,Total,Specific Conductivity,NA,1890,NA
L01-340-1,Total,Specific Conductivity,NA,1580,NA
L05-489-3,Total,Specific Conductivity,NA,2980,NA
L05-049-1,Total,Specific Conductivity,NA,3580,NA
L02-374-1 (L02P50),Total,Specific Conductivity,NA,2635,NA
L03-418-8,Total,Specific Conductivity,NA,2905,NA
K01-12177-1 (K01P07),Total,Specific Conductivity,NA,3350,NA
J03-9221-1 (J03P02),Total,Specific Conductivity,NA,5575,NA
J01-9224-1 (J01P24),Total,Specific Conductivity,NA,3700,NA
J01-9224-2 (J01P25),Total,Specific Conductivity,NA,2530,NA
J01-9992-1 (J01P27),Total,Specific Conductivity,NA,4290,NA
J01-9131-1 (J01P28),Total,Specific Conductivity,NA,2895,NA
J01-9007-1 (J02P05),Total,Specific Conductivity,NA,3095,NA
J06-9079-1 (J06P03),Total,Specific Conductivity,NA,2720,NA
J06-10011-1 (J06P01),Total,Specific Conductivity,NA,3490,NA
J01-9082-2,Total,Specific Conductivity,NA,1290,NA
L01-726-5,Total,Specific Conductivity,NA,4000,NA
L01-728-5 (L01-DP),Total,Specific Conductivity,NA,2040,NA
K01-12159-2,Total,Specific Conductivity,NA,5670,NA
K01-12159-3,Total,Specific Conductivity,NA,5030,NA
I01-11010-1,Total,Specific Conductivity,NA,8170,NA
I00-11437-1,Total,Specific Conductivity,NA,9860,NA
L02-246-1 (L11P01),Total,Specific Conductivity,NA,1755,NA
L02-641-1,Total,Specific Conductivity,NA,1330,NA
L02-641-2,Total,Specific Conductivity,NA,1400,NA
L01-731-1 (L08TBN2),Total,Specific Conductivity,NA,3095,NA
L02-166-3 (L02P26),Total,Specific Conductivity,NA,1915,NA
L05-503-1,Total,Specific Conductivity,NA,2965,NA
L01-724-4 (L01P03),Total,Specific Conductivity,NA,2895,NA
L01-724-1 (L01S01),Total,Specific Conductivity,NA,5035,NA
M01-042-1 (M01S01),Total,Specific Conductivity,NA,4995,NA
M02-032-1,Total,Specific Conductivity,NA,3045,NA
SC1-2,Total,Specific Conductivity,NA,8360,NA
M02-085-1 (M02P06),Total,Specific Conductivity,NA,6935,NA
M02-085-2,Total,Specific Conductivity,NA,2300,NA
K01-12126-1 (K01S01),Total,Specific Conductivity,NA,5480,NA
L04-672-1,Total,Sulfate as SO4,NA,1150,mg/L
L04-266-5,Total,Sulfate as SO4,NA,1000,mg/L
J01-10004-1 (J01P01),Total,Sulfate as SO4,NA,390,mg/L
L03-662-3 (L03P16),Total,Sulfate as SO4,NA,460,mg/L
L03-214-2 (L03P18),Total,Sulfate as SO4,NA,915,mg/L
L03-316-3 (L03P12),Total,Sulfate as SO4,NA,1750,mg/L
L01-404-1,Total,Sulfate as SO4,NA,335,mg/L
L01-340-1,Total,Sulfate as SO4,NA,305,mg/L
L05-489-3,Total,Sulfate as SO4,NA,885,mg/L
L05-049-1,Total,Sulfate as SO4,NA,1250,mg/L
L02-374-1 (L02P50),Total,Sulfate as SO4,NA,590,mg/L
L03-418-8,Total,Sulfate as SO4,NA,765,mg/L
K01-12177-1 (K01P07),Total,Sulfate as SO4,NA,895,mg/L
J03-9221-1 (J03P02),Total,Sulfate as SO4,NA,2300,mg/L
J01-9224-1 (J01P24),Total,Sulfate as SO4,NA,1100,mg/L
J01-9224-2 (J01P25),Total,Sulfate as SO4,NA,610,mg/L
J01-9992-1 (J01P27),Total,Sulfate as SO4,NA,915,mg/L
J01-9131-1 (J01P28),Total,Sulfate as SO4,NA,695,mg/L
J01-9007-1 (J02P05),Total,Sulfate as SO4,NA,605,mg/L
J06-9079-1 (J06P03),Total,Sulfate as SO4,NA,410,mg/L
J06-10011-1 (J06P01),Total,Sulfate as SO4,NA,815,mg/L
J01-9082-2,Total,Sulfate as SO4,NA,220,mg/L
L01-726-5,Total,Sulfate as SO4,NA,800,mg/L
L01-728-5 (L01-DP),Total,Sulfate as SO4,NA,390,mg/L
K01-12159-2,Total,Sulfate as SO4,NA,1100,mg/L
K01-12159-3,Total,Sulfate as SO4,NA,660,mg/L
I01-11010-1,Total,Sulfate as SO4,NA,1950,mg/L
I00-11437-1,Total,Sulfate as SO4,NA,2500,mg/L
L02-246-1 (L11P01),Total,Sulfate as SO4,NA,350,mg/L
L02-641-1,Total,Sulfate as SO4,NA,265,mg/L
L02-641-2,Total,Sulfate as SO4,NA,280,mg/L
L01-731-1 (L08TBN2),Total,Sulfate as SO4,NA,560,mg/L
L02-166-3 (L02P26),Total,Sulfate as SO4,NA,430,mg/L
L05-503-1,Total,Sulfate as SO4,NA,870,mg/L
L01-724-4 (L01P03),Total,Sulfate as SO4,NA,635,mg/L
L01-724-1 (L01S01),Total,Sulfate as SO4,NA,1250,mg/L
M01-042-1 (M01S01),Total,Sulfate as SO4,NA,2250,mg/L
M02-032-1,Total,Sulfate as SO4,NA,820,mg/L
SC1-2,Total,Sulfate as SO4,NA,3500,mg/L
M02-085-1 (M02P06),Total,Sulfate as SO4,NA,2600,mg/L
M02-085-2,Total,Sulfate as SO4,NA,540,mg/L
K01-12126-1 (K01S01),Total,Sulfate as SO4,NA,1250,mg/L
L04-672-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L04-266-5,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-10004-1 (J01P01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L03-662-3 (L03P16),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L03-214-2 (L03P18),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L03-316-3 (L03P12),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-404-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-340-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L05-489-3,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L05-049-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L02-374-1 (L02P50),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L03-418-8,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
K01-12177-1 (K01P07),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J03-9221-1 (J03P02),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9224-1 (J01P24),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9224-2 (J01P25),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9992-1 (J01P27),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9131-1 (J01P28),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9007-1 (J02P05),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J06-9079-1 (J06P03),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J06-10011-1 (J06P01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
J01-9082-2,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-726-5,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-728-5 (L01-DP),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
K01-12159-2,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
K01-12159-3,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
I01-11010-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
I00-11437-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L02-246-1 (L11P01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L02-641-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L02-641-2,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-731-1 (L08TBN2),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L02-166-3 (L02P26),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L05-503-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-724-4 (L01P03),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L01-724-1 (L01S01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
M01-042-1 (M01S01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
M02-032-1,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
SC1-2,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
M02-085-1 (M02P06),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
M02-085-2,Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
K01-12126-1 (K01S01),Total,Tetrachlorvinphos (Stirofos),<,2,ng/L
L04-672-1,Total,Thallium,<,0.1,ug/L
L04-266-5,Total,Thallium,<,0.1,ug/L
L04-672-1,Dissolved,Thallium,<,0.1,ug/L
L04-266-5,Dissolved,Thallium,<,0.1,ug/L
J01-10004-1 (J01P01),Total,Thallium,<,0.1,ug/L
J01-10004-1 (J01P01),Dissolved,Thallium,<,0.1,ug/L
L03-662-3 (L03P16),Total,Thallium,<,0.1,ug/L
L03-214-2 (L03P18),Total,Thallium,<,0.1,ug/L
L03-316-3 (L03P12),Total,Thallium,<,0.1,ug/L
L03-662-3 (L03P16),Dissolved,Thallium,<,0.1,ug/L
L03-214-2 (L03P18),Dissolved,Thallium,<,0.1,ug/L
L03-316-3 (L03P12),Dissolved,Thallium,<,0.1,ug/L
L01-404-1,Total,Thallium,<,0.1,ug/L
L01-340-1,Total,Thallium,<,0.1,ug/L
L05-489-3,Total,Thallium,<,0.1,ug/L
L05-049-1,Total,Thallium,<,0.1,ug/L
L02-374-1 (L02P50),Total,Thallium,<,0.1,ug/L
L01-404-1,Dissolved,Thallium,<,0.1,ug/L
L01-340-1,Dissolved,Thallium,<,0.1,ug/L
L05-489-3,Dissolved,Thallium,<,0.1,ug/L
L05-049-1,Dissolved,Thallium,<,0.1,ug/L
L02-374-1 (L02P50),Dissolved,Thallium,<,0.1,ug/L
L03-418-8,Total,Thallium,<,0.1,ug/L
K01-12177-1 (K01P07),Total,Thallium,<,0.1,ug/L
J03-9221-1 (J03P02),Total,Thallium,<,0.1,ug/L
J01-9224-1 (J01P24),Total,Thallium,<,0.1,ug/L
J01-9224-2 (J01P25),Total,Thallium,<,0.1,ug/L
L03-418-8,Dissolved,Thallium,<,0.1,ug/L
K01-12177-1 (K01P07),Dissolved,Thallium,<,0.1,ug/L
J03-9221-1 (J03P02),Dissolved,Thallium,<,0.1,ug/L
J01-9224-1 (J01P24),Dissolved,Thallium,<,0.1,ug/L
J01-9224-2 (J01P25),Dissolved,Thallium,<,0.1,ug/L
J01-9992-1 (J01P27),Total,Thallium,<,0.1,ug/L
J01-9131-1 (J01P28),Total,Thallium,<,0.1,ug/L
J01-9007-1 (J02P05),Total,Thallium,<,0.1,ug/L
J01-9992-1 (J01P27),Dissolved,Thallium,<,0.1,ug/L
J01-9131-1 (J01P28),Dissolved,Thallium,<,0.1,ug/L
J01-9007-1 (J02P05),Dissolved,Thallium,<,0.1,ug/L
J06-9079-1 (J06P03),Total,Thallium,<,0.1,ug/L
J06-10011-1 (J06P01),Total,Thallium,<,0.1,ug/L
J01-9082-2,Total,Thallium,<,0.1,ug/L
J06-9079-1 (J06P03),Dissolved,Thallium,<,0.1,ug/L
J06-10011-1 (J06P01),Dissolved,Thallium,<,0.1,ug/L
J01-9082-2,Dissolved,Thallium,<,0.1,ug/L
L01-726-5,Total,Thallium,<,0.1,ug/L
L01-728-5 (L01-DP),Total,Thallium,<,0.1,ug/L
K01-12159-2,Total,Thallium,<,0.1,ug/L
K01-12159-3,Total,Thallium,<,0.1,ug/L
L01-726-5,Dissolved,Thallium,<,0.1,ug/L
L01-728-5 (L01-DP),Dissolved,Thallium,<,0.1,ug/L
K01-12159-2,Dissolved,Thallium,<,0.1,ug/L
K01-12159-3,Dissolved,Thallium,<,0.1,ug/L
I01-11010-1,Total,Thallium,<,0.1,ug/L
I00-11437-1,Total,Thallium,<,0.1,ug/L
I01-11010-1,Dissolved,Thallium,<,0.1,ug/L
I00-11437-1,Dissolved,Thallium,<,0.1,ug/L
L02-246-1 (L11P01),Total,Thallium,<,0.1,ug/L
L02-641-1,Total,Thallium,<,0.1,ug/L
L02-641-2,Total,Thallium,<,0.1,ug/L
L01-731-1 (L08TBN2),Total,Thallium,<,0.1,ug/L
L02-166-3 (L02P26),Total,Thallium,<,0.1,ug/L
L02-246-1 (L11P01),Dissolved,Thallium,<,0.1,ug/L
L02-641-1,Dissolved,Thallium,<,0.1,ug/L
L02-641-2,Dissolved,Thallium,<,0.1,ug/L
L01-731-1 (L08TBN2),Dissolved,Thallium,<,0.1,ug/L
L02-166-3 (L02P26),Dissolved,Thallium,<,0.1,ug/L
L05-503-1,Total,Thallium,<,0.1,ug/L
L01-724-4 (L01P03),Total,Thallium,<,0.1,ug/L
L01-724-1 (L01S01),Total,Thallium,<,0.1,ug/L
L05-503-1,Dissolved,Thallium,<,0.1,ug/L
L01-724-4 (L01P03),Dissolved,Thallium,<,0.1,ug/L
L01-724-1 (L01S01),Dissolved,Thallium,<,0.1,ug/L
M01-042-1 (M01S01),Total,Thallium,<,0.1,ug/L
M02-032-1,Total,Thallium,<,0.1,ug/L
SC1-2,Total,Thallium,<,0.1,ug/L
M02-085-1 (M02P06),Total,Thallium,NA,0.21000000000000002,ug/L
M02-085-2,Total,Thallium,<,0.1,ug/L
M01-042-1 (M01S01),Dissolved,Thallium,<,0.1,ug/L
M02-032-1,Dissolved,Thallium,<,0.1,ug/L
SC1-2,Dissolved,Thallium,<,0.1,ug/L
M02-085-1 (M02P06),Dissolved,Thallium,<,0.15000000000000002,ug/L
M02-085-2,Dissolved,Thallium,<,0.1,ug/L
K01-12126-1 (K01S01),Total,Thallium,<,0.1,ug/L
K01-12126-1 (K01S01),Dissolved,Thallium,<,0.1,ug/L
M02-085-1 (M02P06),Dissolved,Thallium,NA,0.15000000000000002,ug/L
L04-672-1,Total,TOC,NA,6.9,mg/L
L04-266-5,Total,TOC,NA,5.949999999999999,mg/L
J01-10004-1 (J01P01),Total,TOC,NA,9.1,mg/L
L03-662-3 (L03P16),Total,TOC,NA,13.5,mg/L
L03-214-2 (L03P18),Total,TOC,NA,12.5,mg/L
L03-316-3 (L03P12),Total,TOC,NA,8.85,mg/L
L01-404-1,Total,TOC,NA,7.699999999999999,mg/L
L01-340-1,Total,TOC,NA,6.2,mg/L
L05-489-3,Total,TOC,NA,11,mg/L
L05-049-1,Total,TOC,NA,11,mg/L
L02-374-1 (L02P50),Total,TOC,NA,8.15,mg/L
L03-418-8,Total,TOC,NA,5.15,mg/L
K01-12177-1 (K01P07),Total,TOC,NA,5.449999999999999,mg/L
J03-9221-1 (J03P02),Total,TOC,NA,7.2,mg/L
J01-9224-1 (J01P24),Total,TOC,NA,3.3499999999999996,mg/L
J01-9224-2 (J01P25),Total,TOC,NA,1.85,mg/L
J01-9992-1 (J01P27),Total,TOC,NA,6.25,mg/L
J01-9131-1 (J01P28),Total,TOC,NA,9.55,mg/L
J01-9007-1 (J02P05),Total,TOC,NA,7.1,mg/L
J06-9079-1 (J06P03),Total,TOC,NA,5.65,mg/L
J06-10011-1 (J06P01),Total,TOC,NA,3.3,mg/L
J01-9082-2,Total,TOC,NA,3.55,mg/L
L01-726-5,Total,TOC,NA,4.4,mg/L
L01-728-5 (L01-DP),Total,TOC,NA,8.95,mg/L
K01-12159-2,Total,TOC,NA,9.45,mg/L
K01-12159-3,Total,TOC,NA,8.7,mg/L
I01-11010-1,Total,TOC,NA,3.3,mg/L
I00-11437-1,Total,TOC,NA,5.9,mg/L
L02-246-1 (L11P01),Total,TOC,NA,7.2,mg/L
L02-641-1,Total,TOC,NA,6.75,mg/L
L02-641-2,Total,TOC,NA,7.3,mg/L
L01-731-1 (L08TBN2),Total,TOC,NA,9.05,mg/L
L02-166-3 (L02P26),Total,TOC,NA,6.550000000000001,mg/L
L05-503-1,Total,TOC,NA,7.1499999999999995,mg/L
L01-724-4 (L01P03),Total,TOC,NA,4.5,mg/L
L01-724-1 (L01S01),Total,TOC,NA,8.149999999999999,mg/L
M01-042-1 (M01S01),Total,TOC,NA,12,mg/L
M02-032-1,Total,TOC,NA,12,mg/L
SC1-2,Total,TOC,NA,12,mg/L
M02-085-1 (M02P06),Total,TOC,NA,17.5,mg/L
M02-085-2,Total,TOC,NA,11.5,mg/L
K01-12126-1 (K01S01),Total,TOC,NA,11.5,mg/L
L04-672-1,Total,Tokuthion,<,3,ng/L
L04-266-5,Total,Tokuthion,<,3,ng/L
J01-10004-1 (J01P01),Total,Tokuthion,<,3,ng/L
L03-662-3 (L03P16),Total,Tokuthion,<,3,ng/L
L03-214-2 (L03P18),Total,Tokuthion,<,3,ng/L
L03-316-3 (L03P12),Total,Tokuthion,<,3,ng/L
L01-404-1,Total,Tokuthion,<,3,ng/L
L01-340-1,Total,Tokuthion,<,3,ng/L
L05-489-3,Total,Tokuthion,<,3,ng/L
L05-049-1,Total,Tokuthion,<,3,ng/L
L02-374-1 (L02P50),Total,Tokuthion,<,3,ng/L
L03-418-8,Total,Tokuthion,<,3,ng/L
K01-12177-1 (K01P07),Total,Tokuthion,<,3,ng/L
J03-9221-1 (J03P02),Total,Tokuthion,<,3,ng/L
J01-9224-1 (J01P24),Total,Tokuthion,<,3,ng/L
J01-9224-2 (J01P25),Total,Tokuthion,<,3,ng/L
J01-9992-1 (J01P27),Total,Tokuthion,<,3,ng/L
J01-9131-1 (J01P28),Total,Tokuthion,<,3,ng/L
J01-9007-1 (J02P05),Total,Tokuthion,<,3,ng/L
J06-9079-1 (J06P03),Total,Tokuthion,<,3,ng/L
J06-10011-1 (J06P01),Total,Tokuthion,<,3,ng/L
J01-9082-2,Total,Tokuthion,<,3,ng/L
L01-726-5,Total,Tokuthion,<,3,ng/L
L01-728-5 (L01-DP),Total,Tokuthion,<,3,ng/L
K01-12159-2,Total,Tokuthion,<,3,ng/L
K01-12159-3,Total,Tokuthion,<,3,ng/L
I01-11010-1,Total,Tokuthion,<,3,ng/L
I00-11437-1,Total,Tokuthion,<,3,ng/L
L02-246-1 (L11P01),Total,Tokuthion,<,3,ng/L
L02-641-1,Total,Tokuthion,<,3,ng/L
L02-641-2,Total,Tokuthion,<,3,ng/L
L01-731-1 (L08TBN2),Total,Tokuthion,<,3,ng/L
L02-166-3 (L02P26),Total,Tokuthion,<,3,ng/L
L05-503-1,Total,Tokuthion,<,3,ng/L
L01-724-4 (L01P03),Total,Tokuthion,<,3,ng/L
L01-724-1 (L01S01),Total,Tokuthion,<,3,ng/L
M01-042-1 (M01S01),Total,Tokuthion,<,3,ng/L
M02-032-1,Total,Tokuthion,<,3,ng/L
SC1-2,Total,Tokuthion,<,3,ng/L
M02-085-1 (M02P06),Total,Tokuthion,<,3,ng/L
M02-085-2,Total,Tokuthion,<,3,ng/L
K01-12126-1 (K01S01),Total,Tokuthion,<,3,ng/L
L04-672-1,Total,Total Coliform,>=,49000,CFU/100 mL
L04-266-5,Total,Total Coliform,>=,45200,CFU/100 mL
J01-10004-1 (J01P01),Total,Total Coliform,>=,43500,CFU/100 mL
L03-662-3 (L03P16),Total,Total Coliform,>=,121500,CFU/100 mL
L03-214-2 (L03P18),Total,Total Coliform,>=,42500,CFU/100 mL
L03-316-3 (L03P12),Total,Total Coliform,>=,46000,CFU/100 mL
L01-404-1,Total,Total Coliform,NA,41000,CFU/100 mL
L01-340-1,Total,Total Coliform,>=,32000,CFU/100 mL
L05-489-3,Total,Total Coliform,>=,14600,CFU/100 mL
L05-049-1,Total,Total Coliform,NA,59000,CFU/100 mL
L02-374-1 (L02P50),Total,Total Coliform,NA,28500,CFU/100 mL
L03-418-8,Total,Total Coliform,>=,25600,CFU/100 mL
K01-12177-1 (K01P07),Total,Total Coliform,>=,17500,CFU/100 mL
J03-9221-1 (J03P02),Total,Total Coliform,NA,43500,CFU/100 mL
J01-9224-1 (J01P24),Total,Total Coliform,>=,9345,CFU/100 mL
J01-9224-2 (J01P25),Total,Total Coliform,NA,2985,CFU/100 mL
J01-9992-1 (J01P27),Total,Total Coliform,>=,84500,CFU/100 mL
J01-9131-1 (J01P28),Total,Total Coliform,NA,104000,CFU/100 mL
J01-9007-1 (J02P05),Total,Total Coliform,>=,85000,CFU/100 mL
J06-9079-1 (J06P03),Total,Total Coliform,>=,19100,CFU/100 mL
J06-10011-1 (J06P01),Total,Total Coliform,>=,63000,CFU/100 mL
J01-9082-2,Total,Total Coliform,NA,19500,CFU/100 mL
L01-726-5,Total,Total Coliform,>=,51500,CFU/100 mL
L01-728-5 (L01-DP),Total,Total Coliform,NA,43000,CFU/100 mL
K01-12159-2,Total,Total Coliform,>=,57500,CFU/100 mL
K01-12159-3,Total,Total Coliform,NA,13150,CFU/100 mL
I01-11010-1,Total,Total Coliform,NA,25050,CFU/100 mL
I00-11437-1,Total,Total Coliform,>=,4650,CFU/100 mL
L02-246-1 (L11P01),Total,Total Coliform,NA,37000,CFU/100 mL
L02-641-1,Total,Total Coliform,>=,65500,CFU/100 mL
L02-641-2,Total,Total Coliform,>=,84000,CFU/100 mL
L01-731-1 (L08TBN2),Total,Total Coliform,>=,14200,CFU/100 mL
L02-166-3 (L02P26),Total,Total Coliform,>=,50000,CFU/100 mL
L05-503-1,Total,Total Coliform,>=,11750,CFU/100 mL
L01-724-4 (L01P03),Total,Total Coliform,>=,27600,CFU/100 mL
L01-724-1 (L01S01),Total,Total Coliform,>=,1165,CFU/100 mL
M01-042-1 (M01S01),Total,Total Coliform,>,81500,CFU/100 mL
M02-032-1,Total,Total Coliform,>=,20000,CFU/100 mL
SC1-2,Total,Total Coliform,>=,4650,CFU/100 mL
M02-085-1 (M02P06),Total,Total Coliform,>=,14050,CFU/100 mL
M02-085-2,Total,Total Coliform,>=,65500,CFU/100 mL
K01-12126-1 (K01S01),Total,Total Coliform,>=,18050,CFU/100 mL
J01-10004-1 (J01P01),Total,Total Coliform,NA,43500,CFU/100 mL
L04-672-1,Total,Total Coliform,NA,49000,CFU/100 mL
L03-316-3 (L03P12),Total,Total Coliform,>,46000,CFU/100 mL
L03-418-8,Total,Total Coliform,NA,25600,CFU/100 mL
K01-12177-1 (K01P07),Total,Total Coliform,NA,17500,CFU/100 mL
J03-9221-1 (J03P02),Total,Total Coliform,>=,43500,CFU/100 mL
L01-340-1,Total,Total Coliform,NA,32000,CFU/100 mL
L05-049-1,Total,Total Coliform,>=,59000,CFU/100 mL
J01-9082-2,Total,Total Coliform,>=,19500,CFU/100 mL
J01-9131-1 (J01P28),Total,Total Coliform,>=,104000,CFU/100 mL
J01-9007-1 (J02P05),Total,Total Coliform,NA,85000,CFU/100 mL
L01-728-5 (L01-DP),Total,Total Coliform,>=,43000,CFU/100 mL
K01-12159-2,Total,Total Coliform,NA,57500,CFU/100 mL
I01-11010-1,Total,Total Coliform,>=,25050,CFU/100 mL
L02-641-1,Total,Total Coliform,NA,65500,CFU/100 mL
L02-641-2,Total,Total Coliform,NA,84000,CFU/100 mL
L01-731-1 (L08TBN2),Total,Total Coliform,NA,14200,CFU/100 mL
L02-166-3 (L02P26),Total,Total Coliform,NA,50000,CFU/100 mL
M01-042-1 (M01S01),Total,Total Coliform,>=,81500,CFU/100 mL
M02-032-1,Total,Total Coliform,NA,20000,CFU/100 mL
M02-085-1 (M02P06),Total,Total Coliform,NA,14050,CFU/100 mL
M02-085-2,Total,Total Coliform,NA,65500,CFU/100 mL
L04-672-1,Total,Total Dissolved Solids (TDS),NA,3000,mg/L
L04-266-5,Total,Total Dissolved Solids (TDS),NA,2450,mg/L
