Station2,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS,LoadsJurs
L02-641-1,Total,gamma Chlordane,<,1,ng/L,ORANGE CO,1771.4250436392,1771.4250436392,1.1058636103750177e-7,0.0018231420930441948
L02-641-1,Total,gamma Chlordane,<,1,ng/L,RANCHO SANTA MARGARITA,299548.574853912,299548.574853912,1.870019110659636e-5,4.134988368451348e-4
L02-641-2,Total,gamma Chlordane,<,1,ng/L,ORANGE CO,25459.629297200037,25459.629297200037,1.5893914153753902e-6,0.0018231420930441948
L02-641-2,Total,gamma Chlordane,<,1,ng/L,RANCHO SANTA MARGARITA,4305231.937230365,4305231.937230365,2.687666266604456e-4,4.134988368451348e-4
L01-731-1 (L08TBN2),Total,gamma Chlordane,<,1,ng/L,ORANGE CO,7622.221903016212,7622.221903016212,4.7583937367354245e-7,0.0018231420930441948
L01-731-1 (L08TBN2),Total,gamma Chlordane,<,1,ng/L,RANCHO SANTA MARGARITA,122306.9619995369,122306.9619995369,7.635367867044583e-6,4.134988368451348e-4
L02-166-3 (L02P26),Total,gamma Chlordane,<,1,ng/L,ORANGE CO,4309.640532079483,4309.640532079483,2.690418460175407e-7,0.0018231420930441948
L02-166-3 (L02P26),Total,gamma Chlordane,<,1,ng/L,RANCHO SANTA MARGARITA,763149.052350498,763149.052350498,4.7641799426794524e-5,4.134988368451348e-4
L05-503-1,Total,gamma Chlordane,<,1,ng/L,SAN JUAN CAPISTRANO,2550193.6319999998,2550193.6319999998,1.5920325543355613e-4,2.4609173855706337e-4
L01-724-4 (L01P03),Total,gamma Chlordane,<,1,ng/L,LAGUNA NIGUEL,477727.5219414121,477727.5219414121,2.9823530162151402e-5,0.0010419071349436308
L01-724-4 (L01P03),Total,gamma Chlordane,<,1,ng/L,SAN JUAN CAPISTRANO,1169099.6795407326,1169099.6795407326,7.298444815080297e-5,2.4609173855706337e-4
L01-724-1 (L01S01),Total,gamma Chlordane,<,1,ng/L,DANA POINT,192853.50008793545,192853.50008793545,1.203944071167492e-5,3.156446572911378e-4
L01-724-1 (L01S01),Total,gamma Chlordane,<,1,ng/L,LAGUNA NIGUEL,136958.12364967624,136958.12364967624,8.550009250081906e-6,0.0010419071349436308
L01-724-1 (L01S01),Total,gamma Chlordane,<,1,ng/L,SAN JUAN CAPISTRANO,201463.8382383276,201463.8382383276,1.2576966116305125e-5,2.4609173855706337e-4
M01-042-1 (M01S01),Total,gamma Chlordane,<,1,ng/L,SAN CLEMENTE,2296412.823,2296412.823,1.4336025023881902e-4,6.778735337817382e-4
M02-032-1,Total,gamma Chlordane,<,1,ng/L,SAN CLEMENTE,2370822.470496,2370822.470496,1.4800548892515987e-4,6.778735337817382e-4
M02-085-1 (M02P06),Total,gamma Chlordane,<,1,ng/L,ORANGE CO,924.9483429929159,924.9483429929159,5.7742590783924325e-8,0.0018231420930441948
M02-085-1 (M02P06),Total,gamma Chlordane,<,1,ng/L,SAN CLEMENTE,1334007.5785502123,1334007.5785502123,8.327930342750898e-5,6.778735337817382e-4
M02-085-2,Total,gamma Chlordane,<,1,ng/L,SAN CLEMENTE,4857258.51,4857258.51,3.0322849119025026e-4,6.778735337817382e-4
K01-12126-1 (K01S01),Total,gamma Chlordane,<,1,ng/L,DANA POINT,1649043.5017217847,1649043.5017217847,1.0294633730214693e-4,3.156446572911378e-4
K01-12126-1 (K01S01),Total,gamma Chlordane,<,1,ng/L,LAGUNA NIGUEL,4419767.737990215,4419767.737990215,2.7591685718249287e-4,0.0010419071349436308
L04-672-1,Total,Hardness,NA,1530,NA,MISSION VIEJO,1820913.696,2785997954.88,NA,0
L04-266-5,Total,Hardness,NA,1250,NA,MISSION VIEJO,7837275.600000001,9796594500,NA,0
J01-10004-1 (J01P01),Total,Hardness,NA,725,NA,LAKE FOREST,864420.3563028767,626704758.3195857,NA,0
L03-662-3 (L03P16),Total,Hardness,NA,590.5,NA,MISSION VIEJO,791458.29,467356120.245,NA,0
L03-214-2 (L03P18),Total,Hardness,NA,1102.5,NA,MISSION VIEJO,10072589.117267119,11105029501.786999,NA,0
L03-214-2 (L03P18),Total,Hardness,NA,1102.5,NA,RANCHO SANTA MARGARITA,479795.8095631303,528974880.0433512,NA,0
L03-316-3 (L03P12),Total,Hardness,NA,2115,NA,MISSION VIEJO,8376960.281847767,17717270996.108025,NA,0
L01-404-1,Total,Hardness,NA,455,NA,ORANGE CO,467803.0665000001,212850395.25750002,NA,0
L01-340-1,Total,Hardness,NA,437.5,NA,ORANGE CO,222865.79187889196,97503783.94701524,NA,0
L01-340-1,Total,Hardness,NA,437.5,NA,RANCHO SANTA MARGARITA,2737.9326098279057,1197845.5167997088,NA,0
L05-489-3,Total,Hardness,NA,907,NA,ORANGE CO,15273413.564915098,13852986103.377995,NA,0
L05-049-1,Total,Hardness,NA,1220,NA,ORANGE CO,6459566.4,7880671008,NA,0
L02-374-1 (L02P50),Total,Hardness,NA,880,NA,ORANGE CO,6629839.826400001,5834259047.232,NA,0
L03-418-8,Total,Hardness,NA,948.5,NA,LAGUNA NIGUEL,109876.87025110077,104218211.43316908,NA,0
L03-418-8,Total,Hardness,NA,948.5,NA,MISSION VIEJO,1002625.2111076597,950990012.7356153,NA,0
K01-12177-1 (K01P07),Total,Hardness,NA,973.5,NA,LAGUNA NIGUEL,8028342.428597124,7815591354.239301,NA,0
J03-9221-1 (J03P02),Total,Hardness,NA,2365,NA,LAGUNA NIGUEL,3169526.9760000003,7495931298.240001,NA,0
J01-9224-1 (J01P24),Total,Hardness,NA,1100,NA,ALISO VIEJO,914.041528963416,1005445.6818597576,NA,0
J01-9224-1 (J01P24),Total,Hardness,NA,1100,NA,LAGUNA NIGUEL,54878.75822387448,60366634.04626193,NA,0
J01-9224-2 (J01P25),Total,Hardness,NA,629.5,NA,ALISO VIEJO,4874.888154471552,3068742.093239842,NA,0
J01-9224-2 (J01P25),Total,Hardness,NA,629.5,NA,LAGUNA NIGUEL,292686.7105273306,184246284.2769546,NA,0
J01-9992-1 (J01P27),Total,Hardness,NA,1450,NA,ALISO VIEJO,222518.53120595615,322651870.2486364,NA,0
J01-9992-1 (J01P27),Total,Hardness,NA,1450,NA,ORANGE CO,652.66864898256,946369.5410247119,NA,0
J01-9131-1 (J01P28),Total,Hardness,NA,890.5,NA,ALISO VIEJO,566854.848,504784242.144,NA,0
J01-9007-1 (J02P05),Total,Hardness,NA,794,NA,ALISO VIEJO,560271.1818090362,444855318.35637474,NA,0
J01-9007-1 (J02P05),Total,Hardness,NA,794,NA,ORANGE CO,10303.188336323325,8180731.53904072,NA,0
J06-9079-1 (J06P03),Total,Hardness,NA,690,NA,ALISO VIEJO,434948.7669667898,300114649.20708495,NA,0
J06-10011-1 (J06P01),Total,Hardness,NA,1055,NA,ALISO VIEJO,64191.82316073409,67722373.43457447,NA,0
J06-10011-1 (J06P01),Total,Hardness,NA,1055,NA,LAGUNA HILLS,90036.09893448578,94988084.37588249,NA,0
J06-10011-1 (J06P01),Total,Hardness,NA,1055,NA,LAGUNA WOODS,164795.93644752,173859712.95213363,NA,0
J06-10011-1 (J06P01),Total,Hardness,NA,1055,NA,LAKE FOREST,99155.5652674541,104609121.35716408,NA,0
J01-9082-2,Total,Hardness,NA,404.5,NA,ALISO VIEJO,1030693.3046623744,416915441.73593044,NA,0
J01-9082-2,Total,Hardness,NA,404.5,NA,ORANGE CO,22674.74953076879,9171936.185195975,NA,0
L01-726-5,Total,Hardness,NA,1115,NA,DANA POINT,317948.7751340659,354512884.27448344,NA,0
L01-726-5,Total,Hardness,NA,1115,NA,SAN JUAN CAPISTRANO,21257.621507790718,23702247.98118665,NA,0
L01-728-5 (L01-DP),Total,Hardness,NA,493,NA,DANA POINT,0,0,NA,0
K01-12159-2,Total,Hardness,NA,1305,NA,DANA POINT,2048284.7999999998,2673011663.9999995,NA,0
K01-12159-3,Total,Hardness,NA,1055,NA,DANA POINT,848016.0000000001,894656880.0000001,NA,0
I01-11010-1,Total,Hardness,NA,2260,NA,LAGUNA BEACH,110108.16,248844441.6,NA,0
I00-11437-1,Total,Hardness,NA,3170,NA,LAGUNA BEACH,2098661.8087118063,6652757933.616426,NA,0
I00-11437-1,Total,Hardness,NA,3170,NA,ORANGE CO,76751.95130994794,243303685.65253496,NA,0
L02-246-1 (L11P01),Total,Hardness,NA,498,NA,RANCHO SANTA MARGARITA,650851.2,324123897.59999996,NA,0
L02-641-1,Total,Hardness,NA,348.5,NA,ORANGE CO,1771.4250436392,617341.6277082613,NA,0
L02-641-1,Total,Hardness,NA,348.5,NA,RANCHO SANTA MARGARITA,299548.574853912,104392678.33658832,NA,0
L02-641-2,Total,Hardness,NA,380,NA,ORANGE CO,25459.629297200037,9674659.132936014,NA,0
L02-641-2,Total,Hardness,NA,380,NA,RANCHO SANTA MARGARITA,4305231.937230365,1635988136.147539,NA,0
L01-731-1 (L08TBN2),Total,Hardness,NA,840,NA,ORANGE CO,7622.221903016212,6402666.398533618,NA,0
L01-731-1 (L08TBN2),Total,Hardness,NA,840,NA,RANCHO SANTA MARGARITA,122306.9619995369,102737848.07961099,NA,0
L02-166-3 (L02P26),Total,Hardness,NA,586,NA,ORANGE CO,4309.640532079483,2525449.351798577,NA,0
L02-166-3 (L02P26),Total,Hardness,NA,586,NA,RANCHO SANTA MARGARITA,763149.052350498,447205344.6773918,NA,0
L05-503-1,Total,Hardness,NA,986.5,NA,SAN JUAN CAPISTRANO,2550193.6319999998,2515766017.968,NA,0
L01-724-4 (L01P03),Total,Hardness,NA,717.5,NA,LAGUNA NIGUEL,477727.5219414121,342769496.9929632,NA,0
L01-724-4 (L01P03),Total,Hardness,NA,717.5,NA,SAN JUAN CAPISTRANO,1169099.6795407326,838829020.0704757,NA,0
L01-724-1 (L01S01),Total,Hardness,NA,1340,NA,DANA POINT,192853.50008793545,258423690.1178335,NA,0
L01-724-1 (L01S01),Total,Hardness,NA,1340,NA,LAGUNA NIGUEL,136958.12364967624,183523885.69056615,NA,0
L01-724-1 (L01S01),Total,Hardness,NA,1340,NA,SAN JUAN CAPISTRANO,201463.8382383276,269961543.23935896,NA,0
M01-042-1 (M01S01),Total,Hardness,NA,1690,NA,SAN CLEMENTE,2296412.823,3880937670.87,NA,0
M02-032-1,Total,Hardness,NA,889,NA,SAN CLEMENTE,2370822.470496,2107661176.2709439,NA,0
M02-085-1 (M02P06),Total,Hardness,NA,2790,NA,ORANGE CO,924.9483429929159,2580605.876950235,NA,0
M02-085-1 (M02P06),Total,Hardness,NA,2790,NA,SAN CLEMENTE,1334007.5785502123,3721881144.1550922,NA,0
M02-085-2,Total,Hardness,NA,643,NA,SAN CLEMENTE,4857258.51,3123217221.93,NA,0
K01-12126-1 (K01S01),Total,Hardness,NA,1580,NA,DANA POINT,1649043.5017217847,2605488732.72042,NA,0
K01-12126-1 (K01S01),Total,Hardness,NA,1580,NA,LAGUNA NIGUEL,4419767.737990215,6983233026.02454,NA,0
L04-672-1,Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,1820913.696,4552284.24,2.841895852819979e-4,0.004666770571163041
L04-266-5,Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,7837275.600000001,19593189,0.0012231618156299051,0.004666770571163041
J01-10004-1 (J01P01),Total,Heptachlor,<,2.5,ng/L,LAKE FOREST,864420.3563028767,2161050.890757192,1.3490988788028284e-4,1.5038507433950965e-4
L03-662-3 (L03P16),Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,791458.29,1978645.725,1.2352271483112576e-4,0.004666770571163041
L03-214-2 (L03P18),Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,10072589.117267119,25181472.793167796,0.0015720266865146958,0.004666770571163041
L03-214-2 (L03P18),Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,479795.8095631303,1199489.5239078258,7.488162258283461e-5,0.0010337470921128367
L03-316-3 (L03P12),Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,8376960.281847767,20942400.704619415,0.001307390280852764,0.004666770571163041
L01-404-1,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,467803.0665000001,1169507.6662500002,7.300991790787316e-5,0.004557855232610487
L01-340-1,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,222865.79187889196,557164.4796972299,3.478261331480828e-5,0.004557855232610487
L01-340-1,Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,2737.9326098279057,6844.831524569764,4.2730851804030294e-7,0.0010337470921128367
L05-489-3,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,15273413.564915098,38183533.91228774,0.0023837181720300833,0.004557855232610487
L05-049-1,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,6459566.4,16148916,0.0010081430549674598,0.004557855232610487
L02-374-1 (L02P50),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,6629839.826400001,16574599.566000002,0.0010347175897954745,0.004557855232610487
L03-418-8,Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,109876.87025110077,274692.1756277519,1.7148458083070085e-5,0.002604767837359077
L03-418-8,Total,Heptachlor,<,2.5,ng/L,MISSION VIEJO,1002625.2111076597,2506563.0277691493,1.5647948805255259e-4,0.004666770571163041
K01-12177-1 (K01P07),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,8028342.428597124,20070856.07149281,0.0012529815719969654,0.002604767837359077
J03-9221-1 (J03P02),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,3169526.9760000003,7923817.44,4.946673523452618e-4,0.002604767837359077
J01-9224-1 (J01P24),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,914.041528963416,2285.10382240854,1.4265425298148586e-7,4.5030302287846685e-4
J01-9224-1 (J01P24),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,54878.75822387448,137196.8955596862,8.564915281099584e-6,0.002604767837359077
J01-9224-2 (J01P25),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,4874.888154471552,12187.22038617888,7.608226825679247e-7,4.5030302287846685e-4
J01-9224-2 (J01P25),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,292686.7105273306,731716.7763183265,4.567954816586445e-5,0.002604767837359077
J01-9992-1 (J01P27),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,222518.53120595615,556296.3280148904,3.4728416420774724e-5,4.5030302287846685e-4
J01-9992-1 (J01P27),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,652.66864898256,1631.6716224563997,1.0186184720800494e-7,0.004557855232610487
J01-9131-1 (J01P28),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,566854.848,1417137.12,8.846890685818092e-5,4.5030302287846685e-4
J01-9007-1 (J02P05),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,560271.1818090362,1400677.9545225904,8.744139557713823e-5,4.5030302287846685e-4
J01-9007-1 (J02P05),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,10303.188336323325,25757.97084080831,1.6080162540454873e-6,0.004557855232610487
J06-9079-1 (J06P03),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,434948.7669667898,1087371.9174169744,6.788235487202812e-5,4.5030302287846685e-4
J06-10011-1 (J06P01),Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,64191.82316073409,160479.55790183524,1.0018403201984797e-5,4.5030302287846685e-4
J06-10011-1 (J06P01),Total,Heptachlor,<,2.5,ng/L,LAGUNA HILLS,90036.09893448578,225090.24733621447,1.4051913428301465e-5,1.4051913428301465e-5
J06-10011-1 (J06P01),Total,Heptachlor,<,2.5,ng/L,LAGUNA WOODS,164795.93644752,411989.84111880005,2.5719664220252644e-5,2.5719664220252644e-5
J06-10011-1 (J06P01),Total,Heptachlor,<,2.5,ng/L,LAKE FOREST,99155.5652674541,247888.91316863528,1.547518645922682e-5,1.5038507433950965e-4
J01-9082-2,Total,Heptachlor,<,2.5,ng/L,ALISO VIEJO,1030693.3046623744,2576733.261655936,1.6086006901281063e-4,4.5030302287846685e-4
J01-9082-2,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,22674.74953076879,56686.873826921976,3.538842988373217e-6,0.004557855232610487
L01-726-5,Total,Heptachlor,<,2.5,ng/L,DANA POINT,317948.7751340659,794871.9378351647,4.9622192828115997e-5,7.891116432278447e-4
L01-726-5,Total,Heptachlor,<,2.5,ng/L,SAN JUAN CAPISTRANO,21257.621507790718,53144.0537694768,3.3176721409979024e-6,6.152293463926585e-4
L01-728-5 (L01-DP),Total,Heptachlor,<,2.5,ng/L,DANA POINT,0,0,0,7.891116432278447e-4
K01-12159-2,Total,Heptachlor,<,2.5,ng/L,DANA POINT,2048284.7999999998,5120712,3.196753416321276e-4,7.891116432278447e-4
K01-12159-3,Total,Heptachlor,<,2.5,ng/L,DANA POINT,848016.0000000001,2120040.0000000005,1.3234966373304647e-4,7.891116432278447e-4
I01-11010-1,Total,Heptachlor,<,2.5,ng/L,LAGUNA BEACH,110108.16,275270.4,1.7184555421436007e-5,3.4472222531492226e-4
I00-11437-1,Total,Heptachlor,<,2.5,ng/L,LAGUNA BEACH,2098661.8087118063,5246654.521779516,3.2753766989348626e-4,3.4472222531492226e-4
I00-11437-1,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,76751.95130994794,191879.87827486984,1.197865953794122e-5,0.004557855232610487
L02-246-1 (L11P01),Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,650851.2,1627128,1.0157819835975943e-4,0.0010337470921128367
L02-641-1,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,1771.4250436392,4428.562609098,2.7646590259375437e-7,0.004557855232610487
L02-641-1,Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,299548.574853912,748871.43713478,4.67504777664909e-5,0.0010337470921128367
L02-641-2,Total,Heptachlor,<,2.5,ng/L,ORANGE CO,25459.629297200037,63649.07324300009,3.973478538438475e-6,0.004557855232610487
L02-641-2,Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,4305231.937230365,10763079.843075912,6.719165666511138e-4,0.0010337470921128367
L01-731-1 (L08TBN2),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,7622.221903016212,19055.55475754053,1.1895984341838562e-6,0.004557855232610487
L01-731-1 (L08TBN2),Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,122306.9619995369,305767.4049988423,1.9088419667611457e-5,0.0010337470921128367
L02-166-3 (L02P26),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,4309.640532079483,10774.101330198708,6.726046150438516e-7,0.004557855232610487
L02-166-3 (L02P26),Total,Heptachlor,<,2.5,ng/L,RANCHO SANTA MARGARITA,763149.052350498,1907872.630876245,1.191044985669863e-4,0.0010337470921128367
L05-503-1,Total,Heptachlor,<,2.5,ng/L,SAN JUAN CAPISTRANO,2550193.6319999998,6375484.079999999,3.9800813858389034e-4,6.152293463926585e-4
L01-724-4 (L01P03),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,477727.5219414121,1194318.8048535304,7.45588254053785e-5,0.002604767837359077
L01-724-4 (L01P03),Total,Heptachlor,<,2.5,ng/L,SAN JUAN CAPISTRANO,1169099.6795407326,2922749.1988518317,1.824611203770074e-4,6.152293463926585e-4
L01-724-1 (L01S01),Total,Heptachlor,<,2.5,ng/L,DANA POINT,192853.50008793545,482133.75021983864,3.0098601779187302e-5,7.891116432278447e-4
L01-724-1 (L01S01),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,136958.12364967624,342395.3091241906,2.1375023125204765e-5,0.002604767837359077
L01-724-1 (L01S01),Total,Heptachlor,<,2.5,ng/L,SAN JUAN CAPISTRANO,201463.8382383276,503659.59559581894,3.144241529076282e-5,6.152293463926585e-4
M01-042-1 (M01S01),Total,Heptachlor,<,2.5,ng/L,SAN CLEMENTE,2296412.823,5741032.057499999,3.584006255970475e-4,0.0016946838344543452
M02-032-1,Total,Heptachlor,<,2.5,ng/L,SAN CLEMENTE,2370822.470496,5927056.176239999,3.700137223128997e-4,0.0016946838344543452
M02-085-1 (M02P06),Total,Heptachlor,<,2.5,ng/L,ORANGE CO,924.9483429929159,2312.3708574822895,1.4435647695981078e-7,0.004557855232610487
M02-085-1 (M02P06),Total,Heptachlor,<,2.5,ng/L,SAN CLEMENTE,1334007.5785502123,3335018.9463755307,2.0819825856877245e-4,0.0016946838344543452
M02-085-2,Total,Heptachlor,<,2.5,ng/L,SAN CLEMENTE,4857258.51,12143146.274999999,7.580712279756255e-4,0.0016946838344543452
K01-12126-1 (K01S01),Total,Heptachlor,<,2.5,ng/L,DANA POINT,1649043.5017217847,4122608.7543044616,2.5736584325536735e-4,7.891116432278447e-4
K01-12126-1 (K01S01),Total,Heptachlor,<,2.5,ng/L,LAGUNA NIGUEL,4419767.737990215,11049419.344975539,6.897921429562323e-4,0.002604767837359077
L04-672-1,Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,1820913.696,4552284.24,2.841895852819979e-4,0.004666770571163041
L04-266-5,Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,7837275.600000001,19593189,0.0012231618156299051,0.004666770571163041
J01-10004-1 (J01P01),Total,Heptachlor epoxide,<,2.5,ng/L,LAKE FOREST,864420.3563028767,2161050.890757192,1.3490988788028284e-4,1.5038507433950965e-4
L03-662-3 (L03P16),Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,791458.29,1978645.725,1.2352271483112576e-4,0.004666770571163041
L03-214-2 (L03P18),Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,10072589.117267119,25181472.793167796,0.0015720266865146958,0.004666770571163041
L03-214-2 (L03P18),Total,Heptachlor epoxide,<,2.5,ng/L,RANCHO SANTA MARGARITA,479795.8095631303,1199489.5239078258,7.488162258283461e-5,0.0010337470921128367
L03-316-3 (L03P12),Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,8376960.281847767,20942400.704619415,0.001307390280852764,0.004666770571163041
L01-404-1,Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,467803.0665000001,1169507.6662500002,7.300991790787316e-5,0.004557855232610487
L01-340-1,Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,222865.79187889196,557164.4796972299,3.478261331480828e-5,0.004557855232610487
L01-340-1,Total,Heptachlor epoxide,<,2.5,ng/L,RANCHO SANTA MARGARITA,2737.9326098279057,6844.831524569764,4.2730851804030294e-7,0.0010337470921128367
L05-489-3,Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,15273413.564915098,38183533.91228774,0.0023837181720300833,0.004557855232610487
L05-049-1,Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,6459566.4,16148916,0.0010081430549674598,0.004557855232610487
L02-374-1 (L02P50),Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,6629839.826400001,16574599.566000002,0.0010347175897954745,0.004557855232610487
L03-418-8,Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA NIGUEL,109876.87025110077,274692.1756277519,1.7148458083070085e-5,0.002604767837359077
L03-418-8,Total,Heptachlor epoxide,<,2.5,ng/L,MISSION VIEJO,1002625.2111076597,2506563.0277691493,1.5647948805255259e-4,0.004666770571163041
K01-12177-1 (K01P07),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA NIGUEL,8028342.428597124,20070856.07149281,0.0012529815719969654,0.002604767837359077
J03-9221-1 (J03P02),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA NIGUEL,3169526.9760000003,7923817.44,4.946673523452618e-4,0.002604767837359077
J01-9224-1 (J01P24),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,914.041528963416,2285.10382240854,1.4265425298148586e-7,4.5030302287846685e-4
J01-9224-1 (J01P24),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA NIGUEL,54878.75822387448,137196.8955596862,8.564915281099584e-6,0.002604767837359077
J01-9224-2 (J01P25),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,4874.888154471552,12187.22038617888,7.608226825679247e-7,4.5030302287846685e-4
J01-9224-2 (J01P25),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA NIGUEL,292686.7105273306,731716.7763183265,4.567954816586445e-5,0.002604767837359077
J01-9992-1 (J01P27),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,222518.53120595615,556296.3280148904,3.4728416420774724e-5,4.5030302287846685e-4
J01-9992-1 (J01P27),Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,652.66864898256,1631.6716224563997,1.0186184720800494e-7,0.004557855232610487
J01-9131-1 (J01P28),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,566854.848,1417137.12,8.846890685818092e-5,4.5030302287846685e-4
J01-9007-1 (J02P05),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,560271.1818090362,1400677.9545225904,8.744139557713823e-5,4.5030302287846685e-4
J01-9007-1 (J02P05),Total,Heptachlor epoxide,<,2.5,ng/L,ORANGE CO,10303.188336323325,25757.97084080831,1.6080162540454873e-6,0.004557855232610487
J06-9079-1 (J06P03),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,434948.7669667898,1087371.9174169744,6.788235487202812e-5,4.5030302287846685e-4
J06-10011-1 (J06P01),Total,Heptachlor epoxide,<,2.5,ng/L,ALISO VIEJO,64191.82316073409,160479.55790183524,1.0018403201984797e-5,4.5030302287846685e-4
J06-10011-1 (J06P01),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA HILLS,90036.09893448578,225090.24733621447,1.4051913428301465e-5,1.4051913428301465e-5
J06-10011-1 (J06P01),Total,Heptachlor epoxide,<,2.5,ng/L,LAGUNA WOODS,164795.93644752,411989.84111880005,2.5719664220252644e-5,2.5719664220252644e-5
