JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
MISSION VIEJO,31892100.351538483,Dissolved,Mercury,0.025,ug/L,797302.5087884621,0.04977392828987532
MISSION VIEJO,31892100.351538483,Total,Merphos,14.766666666666667,ng/L,470940015.1910516,0.02939980030988635
MISSION VIEJO,31892100.351538483,Total,Methoxychlor,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Methyl parathion,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Mevinphos,5,ng/L,159460501.75769243,0.009954785657975062
MISSION VIEJO,31892100.351538483,Total,Mirex,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Naphthalene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Nickel,27.675,ug/L,882613877.2288276,55.099738616891976
MISSION VIEJO,31892100.351538483,Dissolved,Nickel,27.675,ug/L,882613877.2288276,55.099738616891976
MISSION VIEJO,31892100.351538483,Total,Nitrate+Nitrite Nitrogen,2.2941666666666665,mg/L,73165793.55648786,4567.587486067557
MISSION VIEJO,31892100.351538483,Total,Orthophosphate as P,0.22333333333333336,mg/L,7122569.078510262,444.64709272288616
MISSION VIEJO,31892100.351538483,Total,Phenanthrene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Phorate,5,ng/L,159460501.75769243,0.009954785657975062
MISSION VIEJO,31892100.351538483,Total,Phosphorus as PO4,0.8466666666666667,mg/L,27001978.297635917,1685.6770380837775
MISSION VIEJO,31892100.351538483,Total,Pyrene,2.5,ng/L,79730250.87884621,0.004977392828987531
MISSION VIEJO,31892100.351538483,Total,Selenium,23.319583333333334,ug/L,743710491.822731,46.4282907433242
MISSION VIEJO,31892100.351538483,Dissolved,Selenium,23.319583333333334,ug/L,743710491.822731,46.4282907433242
MISSION VIEJO,31892100.351538483,Total,Silver,0.1,ug/L,3189210.0351538486,0.19909571315950128
MISSION VIEJO,31892100.351538483,Dissolved,Silver,0.1,ug/L,3189210.0351538486,0.19909571315950128
MISSION VIEJO,31892100.351538483,Total,Specific Conductivity,3287.5,NA,104845279905.68277,NA
MISSION VIEJO,31892100.351538483,Total,Sulfate as SO4,1006.6666666666666,mg/L,32104714353.882072,2004230.1791389792
MISSION VIEJO,31892100.351538483,Total,Tetrachlorvinphos (Stirofos),2,ng/L,63784200.703076966,0.003981914263190025
MISSION VIEJO,31892100.351538483,Total,Thallium,0.1,ug/L,3189210.0351538486,0.19909571315950128
MISSION VIEJO,31892100.351538483,Dissolved,Thallium,0.1,ug/L,3189210.0351538486,0.19909571315950128
MISSION VIEJO,31892100.351538483,Total,TOC,8.808333333333334,mg/L,280916250.59646815,17537.01406746607
MISSION VIEJO,31892100.351538483,Total,Tokuthion,3,ng/L,95676301.05461545,0.005972871394785038
MISSION VIEJO,31892100.351538483,Total,Total Coliform,50044.444444444445,CFU/100 mL,1596022444259.2148,NA
MISSION VIEJO,31892100.351538483,Total,Total Dissolved Solids (TDS),2483.3333333333335,mg/L,79198715872.98724,4944210.210127615
MISSION VIEJO,31892100.351538483,Total,Total Kjeldahl Nitrogen,1.6233333333333333,mg/L,51771509.57066414,3231.987076955904
MISSION VIEJO,31892100.351538483,Total,Total Suspended Solids,4.65,mg/L,148298266.63465396,9257.950661916808
MISSION VIEJO,31892100.351538483,Total,Toxaphene,12.5,ng/L,398651254.394231,0.024886964144937653
MISSION VIEJO,31892100.351538483,Total,trans-Nonachlor,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Trichloronate,1,ng/L,31892100.351538483,0.0019909571315950125
MISSION VIEJO,31892100.351538483,Total,Volatile Suspended Solids,2.5,mg/L,79730250.87884621,4977.392828987532
MISSION VIEJO,31892100.351538483,Total,Zinc,11.4,ug/L,363569944.00753874,22.696911300183142
MISSION VIEJO,31892100.351538483,Dissolved,Zinc,11.4,ug/L,363569944.00753874,22.696911300183142
MISSION VIEJO,31892100.351538483,NA,NA,NA,NA,NA,NA
SAN JUAN CAPISTRANO,17426169.430142604,Total,"2,4'-DDD",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"2,4'-DDE",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"2,4'-DDT",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"4,4'-DDD",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"4,4'-DDE",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"4,4'-DDT",1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Acenaphthene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Acenaphthylene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Aldrin,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,BHC-alpha,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,alpha Chlordane,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,"Ammonia, as Nitrogen",0.73,mg/L,12721103.6840041,794.1519003845026
SAN JUAN CAPISTRANO,17426169.430142604,Total,Anthracene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,"Arsenic, Total",1.45625,ug/L,25376859.23264517,1.5842242533355233
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,"Arsenic, Total",1.45625,ug/L,25376859.23264517,1.5842242533355233
SAN JUAN CAPISTRANO,17426169.430142604,Total,Azinphos Methyl,5,ng/L,87130847.15071303,0.005439396577976046
SAN JUAN CAPISTRANO,17426169.430142604,Total,Benz[a]anthracene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Benzo[a]pyrene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Benzo[b]fluoranthene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,"Benzo(g,h,i)perylene",2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Benzo(k)fluoranthene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,BHC-beta,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Biphenyl,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Bolstar (Sulprofos),2,ng/L,34852338.86028521,0.0021757586311904184
SAN JUAN CAPISTRANO,17426169.430142604,Total,Cadmium,0.37454545454545457,ug/L,6526892.550198867,0.40746025275020564
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Cadmium,0.37454545454545457,ug/L,6526892.550198867,0.40746025275020564
SAN JUAN CAPISTRANO,17426169.430142604,Total,Calcium,217.05,ug/L,3782350074.8124523,236.12420544994015
SAN JUAN CAPISTRANO,17426169.430142604,Total,Chloride,555,mg/L,9671524033.729145,603773.0201553411
SAN JUAN CAPISTRANO,17426169.430142604,Total,Chlorpyrifos,0.796,ng/L,13871230.866393514,8.659519352137864e-4
SAN JUAN CAPISTRANO,17426169.430142604,Total,Chromium,0.276875,ug/L,4824870.6609707335,0.3012065855054235
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Chromium,0.276875,ug/L,4824870.6609707335,0.3012065855054235
SAN JUAN CAPISTRANO,17426169.430142604,Total,Chrysene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Copper,2.9875,ug/L,52060681.17255103,3.250039455340687
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Copper,2.9875,ug/L,52060681.17255103,3.250039455340687
SAN JUAN CAPISTRANO,17426169.430142604,Total,delta BHC,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Demeton,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Diazinon,0.5,ng/L,8713084.715071302,5.439396577976046e-4
SAN JUAN CAPISTRANO,17426169.430142604,Total,"Dibenz(a,h)anthracene",2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Dibenzothiophene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Dichlorvos,3,ng/L,52278508.29042781,0.003263637946785627
SAN JUAN CAPISTRANO,17426169.430142604,Total,Dieldrin,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Dimethoate,5,ng/L,87130847.15071303,0.005439396577976046
SAN JUAN CAPISTRANO,17426169.430142604,Total,Disulfoton,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,DOC,5.6875,ng/L,99111338.63393606,0.006187313607447752
SAN JUAN CAPISTRANO,17426169.430142604,Total,E. coli,836.6666666666666,CFU/100 mL,14579895089.885979,4128559732812.8325
SAN JUAN CAPISTRANO,17426169.430142604,Total,Endosulfan I,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Endosulfan II,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Endosulfan sulfate,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Endrin,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Endrin aldehyde,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Enterococcus,2017.5,CFU/100 mL,35157296825.312706,9955421427430.148
SAN JUAN CAPISTRANO,17426169.430142604,Total,Ethoprop,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Ethyl parathion,10,ng/L,174261694.30142605,0.010878793155952093
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fecal coliforms,1323.5714285714287,CFU/100 mL,23064779967.181606,6531207613746.881
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fenchlorophos,2,ng/L,34852338.86028521,0.0021757586311904184
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fensulfothion,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fenthion,2,ng/L,34852338.86028521,0.0021757586311904184
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fluoranthene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Fluorene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,gamma BHC,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,gamma Chlordane,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Hardness,1039.75,NA,18118859664.990772,NA
SAN JUAN CAPISTRANO,17426169.430142604,Total,Heptachlor,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Heptachlor epoxide,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Hexavalent chromium,0.2173,ug/L,3786706.617169988,0.23639617527883897
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Hexavalent chromium,0.2173,ug/L,3786706.617169988,0.23639617527883897
SAN JUAN CAPISTRANO,17426169.430142604,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Iron,85.25,ug/L,1485580943.919657,92.74171165449158
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Iron,85.25,ug/L,1485580943.919657,92.74171165449158
SAN JUAN CAPISTRANO,17426169.430142604,Total,Lead,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Lead,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Total,Magnesium,120.9875,mg/L,2108348673.9293783,131619.79869557536
SAN JUAN CAPISTRANO,17426169.430142604,Total,Malathion,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Manganese,34.05,ug/L,593361069.0963556,37.04229069601686
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Manganese,34.05,ug/L,593361069.0963556,37.04229069601686
SAN JUAN CAPISTRANO,17426169.430142604,Total,MBAS,0.058916666666666666,mg/L,1026691.8155925684,64.0942230104844
SAN JUAN CAPISTRANO,17426169.430142604,Total,Mercury,0.025,ug/L,435654.2357535651,0.027196982889880227
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Mercury,0.025,ug/L,435654.2357535651,0.027196982889880227
SAN JUAN CAPISTRANO,17426169.430142604,Total,Merphos,5.8475,ng/L,101899525.74275889,0.006361374297942986
SAN JUAN CAPISTRANO,17426169.430142604,Total,Methoxychlor,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Methyl parathion,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Mevinphos,5,ng/L,87130847.15071303,0.005439396577976046
SAN JUAN CAPISTRANO,17426169.430142604,Total,Mirex,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Naphthalene,11.365,ng/L,198048415.5735707,0.01236374842173955
SAN JUAN CAPISTRANO,17426169.430142604,Total,Nickel,4.87,ug/L,84865445.12479448,5.297972266948668
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Nickel,4.87,ug/L,84865445.12479448,5.297972266948668
SAN JUAN CAPISTRANO,17426169.430142604,Total,Nitrate+Nitrite Nitrogen,2.654,mg/L,46249053.66759847,2887.2317035896854
SAN JUAN CAPISTRANO,17426169.430142604,Total,Orthophosphate as P,0.11825000000000001,mg/L,2060644.535114363,128.6417290691335
SAN JUAN CAPISTRANO,17426169.430142604,Total,Phenanthrene,4.885,ng/L,85126837.66624662,0.005314290456682596
SAN JUAN CAPISTRANO,17426169.430142604,Total,Phorate,5,ng/L,87130847.15071303,0.005439396577976046
SAN JUAN CAPISTRANO,17426169.430142604,Total,Phosphorus as PO4,0.62375,mg/L,10869573.18205145,678.5647231025117
SAN JUAN CAPISTRANO,17426169.430142604,Total,Pyrene,2.5,ng/L,43565423.57535651,0.002719698288988023
SAN JUAN CAPISTRANO,17426169.430142604,Total,Selenium,11.35,ug/L,197787023.03211856,12.347430232005623
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Selenium,11.35,ug/L,197787023.03211856,12.347430232005623
SAN JUAN CAPISTRANO,17426169.430142604,Total,Silver,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Silver,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Total,Specific Conductivity,3723.75,NA,64890698415.49352,NA
SAN JUAN CAPISTRANO,17426169.430142604,Total,Sulfate as SO4,888.75,mg/L,15487508081.03924,966852.7417352422
SAN JUAN CAPISTRANO,17426169.430142604,Total,Tetrachlorvinphos (Stirofos),2,ng/L,34852338.86028521,0.0021757586311904184
SAN JUAN CAPISTRANO,17426169.430142604,Total,Thallium,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Thallium,0.1,ug/L,1742616.9430142604,0.1087879315595209
SAN JUAN CAPISTRANO,17426169.430142604,Total,TOC,6.05,mg/L,105428325.05236275,6581.6698593510155
SAN JUAN CAPISTRANO,17426169.430142604,Total,Tokuthion,3,ng/L,52278508.29042781,0.003263637946785627
SAN JUAN CAPISTRANO,17426169.430142604,Total,Total Coliform,23003.75,CFU/100 mL,400867245028.64294,NA
SAN JUAN CAPISTRANO,17426169.430142604,Total,Total Dissolved Solids (TDS),2575,mg/L,44872386282.6172,2801289.2376576634
SAN JUAN CAPISTRANO,17426169.430142604,Total,Total Kjeldahl Nitrogen,1.685,mg/L,29363095.489790287,1833.0766467779274
SAN JUAN CAPISTRANO,17426169.430142604,Total,Total Suspended Solids,4.875,mg/L,84952575.9719452,5303.411663526645
SAN JUAN CAPISTRANO,17426169.430142604,Total,Toxaphene,12.5,ng/L,217827117.87678254,0.013598491444940112
SAN JUAN CAPISTRANO,17426169.430142604,Total,trans-Nonachlor,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Trichloronate,1,ng/L,17426169.430142604,0.0010878793155952092
SAN JUAN CAPISTRANO,17426169.430142604,Total,Volatile Suspended Solids,3.1,mg/L,54021125.233442076,3372.4258783451487
SAN JUAN CAPISTRANO,17426169.430142604,Total,Zinc,11.8,ug/L,205628799.27568275,12.836975924023468
SAN JUAN CAPISTRANO,17426169.430142604,Dissolved,Zinc,11.8,ug/L,205628799.27568275,12.836975924023468
SAN JUAN CAPISTRANO,17426169.430142604,NA,NA,NA,NA,NA,NA
RANCHO SANTA MARGARITA,33350804.219124522,Total,"2,4'-DDD",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"2,4'-DDE",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"2,4'-DDT",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"4,4'-DDD",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"4,4'-DDE",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"4,4'-DDT",1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Acenaphthene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Acenaphthylene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Aldrin,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,BHC-alpha,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,alpha Chlordane,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,"Ammonia, as Nitrogen",0.08375,mg/L,2793129.8533516787,174.36925569981133
RANCHO SANTA MARGARITA,33350804.219124522,Total,Anthracene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,"Arsenic, Total",3.4899999999999998,ug/L,116394306.72474457,7.266253162893629
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,"Arsenic, Total",3.4899999999999998,ug/L,116394306.72474457,7.266253162893629
RANCHO SANTA MARGARITA,33350804.219124522,Total,Azinphos Methyl,5,ng/L,166754021.0956226,0.01041010481789918
RANCHO SANTA MARGARITA,33350804.219124522,Total,Benz[a]anthracene,5.2,ng/L,173424181.93944752,0.010826509010615151
RANCHO SANTA MARGARITA,33350804.219124522,Total,Benzo[a]pyrene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Benzo[b]fluoranthene,9.625,ng/L,321001490.6090735,0.020039451774455926
RANCHO SANTA MARGARITA,33350804.219124522,Total,"Benzo(g,h,i)perylene",2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Benzo(k)fluoranthene,5.2875,ng/L,176342377.3086209,0.011008685844928385
RANCHO SANTA MARGARITA,33350804.219124522,Total,BHC-beta,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Biphenyl,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Bolstar (Sulprofos),2,ng/L,66701608.438249044,0.004164041927159673
RANCHO SANTA MARGARITA,33350804.219124522,Total,Cadmium,3.15,ug/L,105055033.29024224,6.558366035276485
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Cadmium,3.15,ug/L,105055033.29024224,6.558366035276485
RANCHO SANTA MARGARITA,33350804.219124522,Total,Calcium,160.24285714285713,ug/L,5344228156.084568,333.6289878353576
RANCHO SANTA MARGARITA,33350804.219124522,Total,Chloride,209.28571428571428,mg/L,6979846883.002489,435737.2445206372
RANCHO SANTA MARGARITA,33350804.219124522,Total,Chlorpyrifos,0.5,ng/L,16675402.109562261,0.0010410104817899183
RANCHO SANTA MARGARITA,33350804.219124522,Total,Chromium,0.31466666666666665,ug/L,10494386.394284517,0.6551425965397886
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Chromium,0.31466666666666665,ug/L,10494386.394284517,0.6551425965397886
RANCHO SANTA MARGARITA,33350804.219124522,Total,Chrysene,3.95,ng/L,131735676.66554187,0.008223982806140355
RANCHO SANTA MARGARITA,33350804.219124522,Total,Copper,4.785714285714286,ug/L,159607420.1915245,9.963957468560649
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Copper,4.785714285714286,ug/L,159607420.1915245,9.963957468560649
RANCHO SANTA MARGARITA,33350804.219124522,Total,delta BHC,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Demeton,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Diazinon,1.2375,ng/L,41271620.221166596,0.002576500942430048
RANCHO SANTA MARGARITA,33350804.219124522,Total,"Dibenz(a,h)anthracene",2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Dibenzothiophene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Dichlorvos,3,ng/L,100052412.65737356,0.006246062890739508
RANCHO SANTA MARGARITA,33350804.219124522,Total,Dieldrin,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Dimethoate,5,ng/L,166754021.0956226,0.01041010481789918
RANCHO SANTA MARGARITA,33350804.219124522,Total,Disulfoton,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,DOC,7.521428571428571,ng/L,250845691.7338437,0.015659771961782625
RANCHO SANTA MARGARITA,33350804.219124522,Total,E. coli,2514.5,CFU/100 mL,83860597208.98862,23746637590474.887
RANCHO SANTA MARGARITA,33350804.219124522,Total,Endosulfan I,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Endosulfan II,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Endosulfan sulfate,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Endrin,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Endrin aldehyde,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Enterococcus,8665,CFU/100 mL,288984718558.714,81831224784833.92
RANCHO SANTA MARGARITA,33350804.219124522,Total,Ethoprop,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Ethyl parathion,10,ng/L,333508042.1912452,0.02082020963579836
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fecal coliforms,6300,CFU/100 mL,210110066580.4845,59496447333462.64
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fenchlorophos,2,ng/L,66701608.438249044,0.004164041927159673
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fensulfothion,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fenthion,2,ng/L,66701608.438249044,0.004164041927159673
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fluoranthene,8.628571428571428,ng/L,287769796.4050173,0.017964866600031732
RANCHO SANTA MARGARITA,33350804.219124522,Total,Fluorene,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,gamma BHC,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,gamma Chlordane,1,ng/L,33350804.219124522,0.0020820209635798365
RANCHO SANTA MARGARITA,33350804.219124522,Total,Hardness,598.9285714285714,NA,19974749526.954224,NA
RANCHO SANTA MARGARITA,33350804.219124522,Total,Heptachlor,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Heptachlor epoxide,2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Hexavalent chromium,0.42625,ug/L,14215780.298401829,0.8874614357259054
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Hexavalent chromium,0.42625,ug/L,14215780.298401829,0.8874614357259054
RANCHO SANTA MARGARITA,33350804.219124522,Total,"Indeno(1,2,3-cd)pyrene",2.5,ng/L,83377010.5478113,0.00520505240894959
RANCHO SANTA MARGARITA,33350804.219124522,Total,Iron,273.73333333333335,ug/L,9129226808.248354,569.9185384305874
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Iron,273.73333333333335,ug/L,9129226808.248354,569.9185384305874
RANCHO SANTA MARGARITA,33350804.219124522,Total,Lead,0.10933333333333334,ug/L,3646354.5946242814,0.2276342920180622
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Lead,0.10933333333333334,ug/L,3646354.5946242814,0.2276342920180622
RANCHO SANTA MARGARITA,33350804.219124522,Total,Magnesium,48.24285714285714,mg/L,1608938083.5426216,100442.63991441583
RANCHO SANTA MARGARITA,33350804.219124522,Total,Malathion,8.2125,ng/L,273893479.64956015,0.01709859716339941
RANCHO SANTA MARGARITA,33350804.219124522,Total,Manganese,161.62857142857143,ug/L,5390442841.931069,336.51407402774674
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Manganese,161.62857142857143,ug/L,5390442841.931069,336.51407402774674
RANCHO SANTA MARGARITA,33350804.219124522,Total,MBAS,0.08178571428571428,mg/L,2727619.3450641125,170.27957166420805
RANCHO SANTA MARGARITA,33350804.219124522,Total,Mercury,0.025,ug/L,833770.105478113,0.052050524089495925
RANCHO SANTA MARGARITA,33350804.219124522,Dissolved,Mercury,0.025,ug/L,833770.105478113,0.052050524089495925
RANCHO SANTA MARGARITA,33350804.219124522,Total,Merphos,12.218181818181819,ng/L,407486189.7318487,0.02543851068228455
