LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,...1,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,TN - mg/L,Field Dissolved Oxygen,Field pH,Field Specific Conductivity,Field Temperature,Field Turbidity - NTU,...117,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Event,RC_M,RC_CF,na.rm,RCandCF,RC_Mcf,RC_WMAcf,RC_WMAcf_M,Stormwater Volume (acre-ft)_RC,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Event,Stormwater Volume (acre-ft)_RC_WMAcf,Stormwater Volume (acre-ft)_RC_WMAcf_M
OSFOR,78,Open Space,open space,0.078,L01-724-4 (L01P03),166.7207742,0.003827398,0.001094411,39,2024-02-20T10:32:00Z,3299002,Total,Grab,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=16000,6900,5100,>=61000,NA,NA,NA,NA,NA,NA,322,{4397F881-B343-464B-9EAA-09390E6E5C26},349.72191376,238,238,24,10843.46497,238,{1A565B60-44E0-4E2C-84FE-2362549F11C4},L01P03,24,PALISADES,19.47,NA,NA,NA,NA,0.3532904558522492,NA,TRUE,NA,NA,0.015092723255847781,0.08232146070875104,4.8437635389000005e-4,200.4654147565765,NA,9.372510590946612e-5,46.71115647474102
OSVAC,9999,Developed Open Space,developed open space,0.217,J01-9992-1 (J01P27),394171.3024,9.048964167,1.633854288,29,2024-02-01T09:28:00Z,3281002,Total,Grab,NA,NA,9450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=14000,4400,4600,>=43000,NA,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.4309018585120463,NA,TRUE,NA,NA,0.03558707832292528,0.10475399667667125,3.3643445508628194,408.88896836705703,NA,0.5517382167597329,99.40257343367388
OSVAC,9999,Developed Open Space,developed open space,0.217,J01-9992-1 (J01P27),394171.3024,9.048964167,1.633854288,30,2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,698055.3,<2,<2,<2,<2,<2,<2,J1.39,<5,<5,J1.02,<10,<5,<5,J4.47,8.75,J3.6,<5,<5,<5,<5,J3.26,<4,<2,<2,<1,7.31,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,6.62,J1.46,<5,<5,<5,<5,<2,<5,<2,<10,<5,13.1,J4.9,<10,13.1,<4,<6,<25,<2,<2,4.9,0.74,73.1,2.1,9.6,6.7,265,470,0.51,20.1,13,0.14000000000000001,<0.05,5.8,8.6,<0.2,<0.2,8.4,48,0.31,100,3.4,1.5,0.22,H7.38,0.91,1060,160,H16.8,H580,6.5,17,11,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,2024-02-01,2024-02-02,3.48,0.09977432485375572,0.4309018585120463,0.23154767816107347,TRUE,0.05024584616095294,NA,0.03558707832292528,0.10475399667667125,3.3643445508628194,408.88896836705703,94.67729125106868,0.5517382167597329,99.40257343367388
OSVAC,9999,Developed Open Space,developed open space,0.217,J01-9992-1 (J01P27),394171.3024,9.048964167,1.633854288,32,2024-02-02T12:00:00Z,3282003,Dissolved,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,698055.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.61,NA,0.91,6.8,NA,NA,22,<0.2,NA,3.9,NA,<0.05,4.7,8.6,<0.2,<0.2,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,2024-02-01,2024-02-02,3.48,0.09977432485375572,0.4309018585120463,0.23154767816107347,TRUE,0.05024584616095294,NA,0.03558707832292528,0.10475399667667125,3.3643445508628194,408.88896836705703,94.67729125106868,0.5517382167597329,99.40257343367388
OSVAC,9999,Developed Open Space,developed open space,0.217,L05-049-1,149823.3248,3.439484025,0.719145122,34,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,235.2,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,<5,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,J2.02,<5,<10,<5,<4,<6,<25,<2,<2,3.4,12,217,8.6,16,17,1080,3600,0.74,131,560,<0.05,<0.05,110,11,<0.2,<0.2,13,91,0.18,220,3.2,2.8,0.29,H7.79,1.7,3350,1100,H18.5,2300,18,86,51,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,1.2787772306015,267.29115106165233,NA,0.20971403439165465,57.05913535987863
OSVAC,9999,Developed Open Space,developed open space,0.217,L05-049-1,149823.3248,3.439484025,0.719145122,36,2024-02-20T09:44:00Z,3298003,Dissolved,Composite,NA,NA,235.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,9.8000000000000007,NA,1.2,12,NA,NA,42,<0.2,NA,550,NA,<0.05,98,11,<0.2,<0.2,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,1.2787772306015,267.29115106165233,NA,0.20971403439165465,57.05913535987863
OSVAC,9999,Developed Open Space,developed open space,0.217,L05-049-1,149823.3248,3.439484025,0.719145122,38,2024-02-21T10:00:00Z,3299001,Total,Grab,NA,NA,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,7500,>=9000,>=75000,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.03558707832292528,0.06963169199951165,1.2787772306015,267.29115106165233,NA,0.20971403439165465,57.05913535987863
OSDEV,75,Developed Open Space,developed open space,0.21699999999999997,L01-728-5 (L01-DP),257164.3227,5.903704117,23.87867888,3,2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,<2,<2,<2,<2,<2,<2,<5,J3.6,<5,<5,<10,<5,<5,8.16,17.399999999999999,<5,<5,<5,<5,<5,6.64,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,14.6,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,8.9700000000000006,11.6,<10,21.4,<4,<6,<25,<2,<2,1.6,<0.2,NA,3.6,19,14,133,810,1.4,NA,30,0.21,<0.05,3.7,0.47,<0.2,<0.2,15,64,0.14000000000000001,54,1.8,1.4,0.28,H7.26,0.94,550,81,H17.2,440,10,26,17,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.040344371438874926,NA,0.03558707832292528,0.09731919644448553,1.8906956817432656,15.23251419956153,2.832010188087774,0.3100660613410793,3.5509923250242887
RESMF,52,Multi-family Residential,multi-family,0.48499999999999993,L01-728-5 (L01-DP),122304.4639,2.80773538,11.35643152,3,2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,<2,<2,<2,<2,<2,<2,<5,J3.6,<5,<5,<10,<5,<5,8.16,17.399999999999999,<5,<5,<5,<5,<5,6.64,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,14.6,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,8.9700000000000006,11.6,<10,21.4,<4,<6,<25,<2,<2,1.6,<0.2,NA,3.6,19,14,133,810,1.4,NA,30,0.21,<0.05,3.7,0.47,<0.2,<0.2,15,64,0.14000000000000001,54,1.8,1.4,0.28,H7.26,0.94,550,81,H17.2,440,10,26,17,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.09017059975969742,NA,0.13696337177934276,0.09731919644448553,2.0097184905169168,15.23251419956153,2.832010188087774,0.5675418985329649,3.5509923250242887
TRANS,60,Streets and Roads,surface street,0.47100000000000003,J01-9273-1,114333.3958,2.624744102,8.552585094,4,2023-12-21T10:00:00Z,3210002,Total,Composite,2023-12-20T06:09:00Z,2023-12-21T02:09:00Z,148383,<2,<2,<2,<2,<2,<2,<5,J2.85,<5,<5,<10,<5,<5,<5,<5,<5,<5,<5,<5,<5,6.07,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,8.01,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,10.199999999999999,10.4,<10,13.9,<4,<6,<25,<2,<2,3.3,2.8,NA,1.7,10,17,280,460,0.99,NA,340,0.31,<0.05,17,0.98,<0.2,<0.2,18,65,0.13,110,2.5,0.97,0.4,H7.49,1.4,1100,210,H16.8,660,7.4,15,18,NA,NA,NA,NA,3.47,NA,NA,NA,NA,NA,64,{3BBBEF3F-4D6B-4BDD-A1B2-4A311F3CB981},30.68945533,345,345,30,11274.56096,345,{1B614B52-1204-4A36-9937-3895C916CE39},J01ASVM; Aliso Creek Park and Wildlife Sanctuary in Laguna Woods,30,ELTORO,19.47,2023-12-20,2023-12-21,1.78,0.7482872395217006,0.48380097422343965,1.5466840279162193,TRUE,0.7284881771485393,NA,0.09285404040906695,0.13319025433914763,2.0058228808881453,24.09021215797359,37.259946373850866,0.3954326089923968,6.6320277456131596
OSDEV,75,Developed Open Space,developed open space,0.21699999999999997,L01-728-5 (L01-DP),257164.3227,5.903704117,23.87867888,5,2023-12-21T09:00:00Z,3210004,Dissolved,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,<0.2,NA,2.4,13,NA,NA,49,0.31,NA,4.9000000000000004,NA,<0.05,2.8,0.44,<0.2,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.040344371438874926,NA,0.03558707832292528,0.09731919644448553,1.8906956817432656,15.23251419956153,2.832010188087774,0.3100660613410793,3.5509923250242887
RESMF,52,Multi-family Residential,multi-family,0.48499999999999993,L01-728-5 (L01-DP),122304.4639,2.80773538,11.35643152,5,2023-12-21T09:00:00Z,3210004,Dissolved,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,<0.2,NA,2.4,13,NA,NA,49,0.31,NA,4.9000000000000004,NA,<0.05,2.8,0.44,<0.2,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.09017059975969742,NA,0.13696337177934276,0.09731919644448553,2.0097184905169168,15.23251419956153,2.832010188087774,0.5675418985329649,3.5509923250242887
TRANS,60,Streets and Roads,surface street,0.47100000000000003,J01-9273-1,114333.3958,2.624744102,8.552585094,6,2023-12-21T10:00:00Z,3210005,Dissolved,Composite,2023-12-20T06:09:00Z,2023-12-21T02:09:00Z,148383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,2,NA,1.1,8.5,NA,NA,95,0.34,NA,330,NA,9.5000000000000001E-2,16,0.97,<0.2,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,{3BBBEF3F-4D6B-4BDD-A1B2-4A311F3CB981},30.68945533,345,345,30,11274.56096,345,{1B614B52-1204-4A36-9937-3895C916CE39},J01ASVM; Aliso Creek Park and Wildlife Sanctuary in Laguna Woods,30,ELTORO,19.47,2023-12-20,2023-12-21,1.78,0.7482872395217006,0.48380097422343965,1.5466840279162193,TRUE,0.7284881771485393,NA,0.09285404040906695,0.13319025433914763,2.0058228808881453,24.09021215797359,37.259946373850866,0.3954326089923968,6.6320277456131596
OSDEV,75,Developed Open Space,developed open space,0.21699999999999997,L01-728-5 (L01-DP),257164.3227,5.903704117,23.87867888,7,2023-12-20T11:19:00Z,3211001,Total,Grab,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,6700,8600,>=36000,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,NA,NA,NA,NA,0.41746529027499485,NA,TRUE,NA,NA,0.03558707832292528,0.09731919644448553,1.8906956817432656,15.23251419956153,NA,0.3100660613410793,3.5509923250242887
RESMF,52,Multi-family Residential,multi-family,0.48499999999999993,L01-728-5 (L01-DP),122304.4639,2.80773538,11.35643152,7,2023-12-20T11:19:00Z,3211001,Total,Grab,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,6700,8600,>=36000,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,NA,NA,NA,NA,0.41746529027499485,NA,TRUE,NA,NA,0.13696337177934276,0.09731919644448553,2.0097184905169168,15.23251419956153,NA,0.5675418985329649,3.5509923250242887
TRANS,60,Streets and Roads,surface street,0.47100000000000003,J01-9273-1,114333.3958,2.624744102,8.552585094,8,2023-12-20T10:16:00Z,3211002,Total,Grab,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5700,200,300,>=24000,NA,NA,NA,NA,NA,NA,64,{3BBBEF3F-4D6B-4BDD-A1B2-4A311F3CB981},30.68945533,345,345,30,11274.56096,345,{1B614B52-1204-4A36-9937-3895C916CE39},J01ASVM; Aliso Creek Park and Wildlife Sanctuary in Laguna Woods,30,ELTORO,19.47,NA,NA,NA,NA,0.48380097422343965,NA,TRUE,NA,NA,0.09285404040906695,0.13319025433914763,2.0058228808881453,24.09021215797359,NA,0.3954326089923968,6.6320277456131596
OSDEV,75,Developed Open Space,developed open space,0.21699999999999997,M01-088-1,1153466.439,26.48005172,8.709399088,10,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,307140,<2,<2,<2,<2,<2,<2,<5,J1.11,<5,J1.03,<10,<5,<5,J3.62,5,J2.36,<5,<5,<5,<5,J3.38,<4,<2,<2,<1,J3.96,<2,<1,J1.33,J4.79,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,J3.19,J3.24,<5,<5,J1.14,17.3,<2,<5,<2,<10,<5,357,5.04,<10,6.56,<4,<6,<25,<2,<2,1.7,3.7,88.9,3.4,12,11,485,1400,0.75,63.8,440,0.1,<0.05,43,2.5,<0.2,<0.2,12,50,0.17,130,3.5,1.9,0.2,H7.57,0.8,1780,490,H17,980,8.1,32,17,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,266,{624367CE-BA55-4FAB-8769-2C2A4A455746},304.03967077,2330,2330,24,4956.209195,2330,{8624483B-B427-44C6-9F2A-827B2137D948},SC-Fortuna; (Ave Fortuna and Portico del Sur in San Clemente),24,PALISADES,19.47,2024-01-20,2024-01-21,2.06,0.1350928241904673,0.25601067882169737,0.5276843325920588,TRUE,0.11450750017247675,NA,0.03558707832292528,0.04972458503449085,9.323162809706899,126.29118556039235,66.6418799646955,1.5289591019650852,24.529354886317225
TRANS,60,Streets and Roads,surface street,0.4709999999999999,M01-088-1,782600.1092,17.96609825,5.909124398,10,2024-01-21T09:45:00Z,3246002,Total,Composite,2024-01-20T10:02:00Z,2024-01-21T09:02:00Z,307140,<2,<2,<2,<2,<2,<2,<5,J1.11,<5,J1.03,<10,<5,<5,J3.62,5,J2.36,<5,<5,<5,<5,J3.38,<4,<2,<2,<1,J3.96,<2,<1,J1.33,J4.79,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,J3.19,J3.24,<5,<5,J1.14,17.3,<2,<5,<2,<10,<5,357,5.04,<10,6.56,<4,<6,<25,<2,<2,1.7,3.7,88.9,3.4,12,11,485,1400,0.75,63.8,440,0.1,<0.05,43,2.5,<0.2,<0.2,12,50,0.17,130,3.5,1.9,0.2,H7.57,0.8,1780,490,H17,980,8.1,32,17,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,266,{624367CE-BA55-4FAB-8769-2C2A4A455746},304.03967077,2330,2330,24,4956.209195,2330,{8624483B-B427-44C6-9F2A-827B2137D948},SC-Fortuna; (Ave Fortuna and Portico del Sur in San Clemente),24,PALISADES,19.47,2024-01-20,2024-01-21,2.06,0.1350928241904673,0.25601067882169737,0.5276843325920588,TRUE,0.24853932065085965,NA,0.09285404040906695,0.04972458503449085,13.729647367404374,126.29118556039235,66.6418799646955,2.7066947589282493,24.529354886317225
