LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,Jurisdiction
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11059-1,336630.5033,7.728003899,2.736119945,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11195-2,4833156.089,110.9539965,13.10963303,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11216-4 (I02P14),8986.971814,0.206313309,0.309983261,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11217-1,549878.5545,12.62352512,35.39524409,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11343-1,226436.3777,5.198284745,15.59134476,Laguna Woods
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11487-1,10441459.63,239.7038889,4.275672548,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11502-1,61543.33337,1.412846179,5.449733282,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,I01-11503-3,1780958.872,40.88535343,44.93861516,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10004-1 (J01P01),1036977.392,23.80582048,4.960701531,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10004-2,2559.77747,0.05876464,0.499605916,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10006-1,13651.14901,0.313388513,1.350631716,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10017-1 (J01TBN4),273238.3201,6.272713798,36.00335235,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10019-1 (J01P33),19886.91791,0.456542641,0.625922813,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-10041-2 (J03P13),355199.7537,8.154296936,2.176251185,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9008-1 (J01P30),83068.8995,1.907007158,0.901350206,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9031-1,492207.8355,11.29958228,3.779634097,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9040-1,55515.72051,1.274470674,0.872168194,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9046-1,11565.54562,0.265509456,0.403995903,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9046-2,236.8712034,0.005437836,0.01172862,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9066-1 (J01P04),321454.346,7.379605872,8.986173908,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9066-2 (J01P03),24361.87055,0.559273829,0.133049662,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9082-2,3600.052743,0.08264617,0.066296801,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9082-3,3600.052743,0.08264617,0.066296801,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9082-4,3600.052743,0.08264617,0.066296801,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9131-1 (J01P28),310999.4971,7.139594607,2.492994276,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9144-4 (J01P26),20298.90686,0.466000644,0.240835756,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9224-1 (J01P24),103231.0758,2.369868887,1.065265395,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9224-2 (J01P25),103231.0758,2.369868887,1.065265395,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9259-3,12449.54215,0.285803305,0.203049934,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9264-1 (J01P06),2372746.693,54.47098679,7.999484679,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9275-2,246385.9583,5.656265929,13.23652803,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9349-1,34629.23963,0.794981133,1.140464073,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9364-3 (J01P21),234274.9889,5.378235215,3.203742448,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9377-2 (J01TBN8),132625.6557,3.044678287,3.093604179,Lake Forest
OSIRR,76,Developed Open Space,developed open space,0.217,J01-9992-1 (J01P27),168543.3572,3.869238553,0.698618304,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9215-3,222354.8344,5.104585027,3.287179314,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9216-1 (J03P01),289477.763,6.6455216009999996,49.55020966,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9216-2,3187706.144,73.17995626,6.514805097,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9216-5,18499.17093,0.424682528,1.502424831,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9221-1 (J03P02),394539.3094,9.057412479,1.60107025,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9234-5,764394.1185,17.54814454,13.34461609,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9234-6,193348.242,4.43868263,1.912475228,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J03-9234-8,3014856.644,69.21158502,10.51914238,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J04-9249-1,346766.8837,7.960704105,0.484388109,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,J05-9800-2,11781.91774,0.270476696,1.061819324,Laguna Hills
OSIRR,76,Developed Open Space,developed open space,0.217,J06-10011-1 (J06P01),275606.4327,6.3270784,0.676040639,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J06-9079-1 (J06P03),47175.13677,1.082996453,0.296072614,Aliso Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J07-9109-2,200451.6311,4.601754659,2.282117513,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J07-9109-4 (J07P02),47172.44462,1.082934649,0.274211974,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J07-9110-2,155899.7614,3.578980371,2.683074763,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,J07-9110-3,492.2954128,0.011301593,0.018322934,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12032-2 (K01P11),805.6989848,0.018496378,0.014581602,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12036-10,1131518.793,25.97620108,14.01302627,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12036-5,34057.45462,0.781854703,2.784751185,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12058-1 (K01P08),1640841.98,37.66869934,11.43132789,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12058-2 (K01P09),2141209.717,49.15560795,16.22014842,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12062-1,1092021.974,25.06947525,9.685265475,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12126-1 (K01S01),798925.4884,18.340878880000002,2.07182268,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12138-1 (K01TBN1),89555.93315,2.055929554,2.263435388,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12156-3,208069.2659,4.77663219,3.670919779,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,K01-12159-2,2254752.267,51.7619896,7.564997762,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-125-1,404078.6324,9.276406077,2.5620047,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-218-1,90713.69107,2.082508125,3.129190094,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-218-2,1026667.204,23.56913018,72.37975745,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-218-3,35267.83084,0.809641228,1.38175548,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-218-4,5250.066819,0.120525432,0.322851425,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-223-1 (L08TBN1),2178898.493,50.02082664,36.54375141,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-242-1 (L07P16),45204.8472,1.037764647,0.526865405,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-261-1,334263.4589,7.673663819,5.128124887,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-303-1,771012.3247,17.70000745,8.484665998,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-303-2,10615.51185,0.243698619,0.342133565,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-303-3,1482039.982,34.02295643,22.86663016,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-303-4,4381.314536,0.100581142,0.131814946,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-303-5,452627.1641,10.3908899,5.235057297,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-340-1,330537.1691,7.588119634,4.477509891,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-372-1,39897.46715,0.915923479,0.778747049,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-391-1,104583.5645,2.400917879,8.014128176,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-391-3,9584.611291,0.220033279,0.257323568,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-471-1,235693.215,5.410793337,1.694411095,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-514-1,251042.0827,5.763156265,2.155197519,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-601-1,7809.286322,0.179277263,1.659942417,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-602-2,380859.4983,8.743365973,14.00654058,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-618-1,2190.933747,0.050297119,0.054303083,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-618-2,1269230.506,29.13763963,7.293664719,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-618-5 (L01S09),3249.1323,0.074590112,0.018979368,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-724-2,39870.06128,0.915294324,5.650701029,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-726-2,103826.4933,2.383537847,94.77666111,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-726-5,3374.062012,0.077458115,0.112409386,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-726-6,18172.03727,0.417174242,6.7144178,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-726-8,122031.857,2.80147716,8.665542522,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-727-1 (L01S04),181960.5282,4.177255649,0.911262512,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-727-2,14659.47355,0.336536552,46.27599268,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-728-4,390758.0992,8.97060749,11.32380606,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-728-5 (L01-DP),4816.405236,0.110569892,0.447221422,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-728-9,213957.4297,4.911786725,11.47213005,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,L01-730-1,23009.32255,0.528223475,1.621191747,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-731-1 (L08TBN2),8279336.679,190.0681771,17.38472479,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L01-733-2,2489401.322,57.14901928,47.45442518,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-733-7,45204.85278,1.037760624,0.527447469,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L01-748-1,110803.228,2.543702278,2.545789005,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-748-2,110803.228,2.543692103,2.135900366,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-766-7,2330.339036,0.053497437,0.094296594,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-766-8,2330.341382,0.053497277,0.09429669,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L01-766-9,3211732.368,73.73122975,18.62005988,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L02-166-1 (L02PXX),256876.4539,5.897095532,7.630436486,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-166-2 (L02P25),881220.9798,20.23013096,5.558442094,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-166-3 (L02P26),458971.8559,10.53658613,2.129955943,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-198-1 (L02P29),1605891.068,36.86618612,97.6138827,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-204-1 (L02P45),6222.250822,0.142843795,0.264613108,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-246-1 (L11P01),3379074.092,77.57317742,34.01880186,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-344-1,329215.6853,7.557782419,4.238363056,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-344-2,329215.7827,7.557754425,4.238364414,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-359-1 (L02P43),157792.292,3.62242707,3.917931935,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-366-1 (MVL02P14),267752.0526,6.146765922,3.091582895,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L02-374-2 (MVL02P20),165763.5781,3.80542335,4.512124492,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-396-1,367007.926,8.425376354,4.348907776,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L02-401-1,367007.926,8.425376354,4.223561805,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-401-2 (COL02P55),118952.1669,2.730776922,2.336729114,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L02-541-9 (L02P02),192090.931,4.409818626,1.98314108,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,L02-622-2 (L02P32),2131377.076,48.92988066,8.561023787,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-640-1 (L11P02),562819.3736,12.92060663,2.53919777,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-641-1,1293384.962,29.69215187,3.205298848,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L02-641-2,1293384.962,29.69215187,3.205298848,Rancho Santa Margarita
OSIRR,76,Developed Open Space,developed open space,0.217,L03-074-1 (L03B01),1337991.112,30.71617227,10.13367723,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-141-2,193142.9036,4.433950956,14.5015044,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-141-3,193142.9036,4.433950956,14.5015044,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-172-2,47454.86185,1.089418082,2.34240286,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-172-3,263758.3431,6.055058382,6.003126718,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-214-2 (L03P18),5998699.962,137.7117529,9.280322123,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-240-1 (L03P14),537437.8392,12.33792445,3.587227998,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-241-3,897977.0722,20.61479945,2.854957679,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-241-4,354796.8222,8.145046864,3.887898726,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-316-2,147709.2524,3.390951407,2.370605354,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-316-3 (L03P12),471068.6803,10.81429212,2.992133487,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-662-1,73011.36471,1.676117006,1.942400257,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-662-3 (L03P16),713527.0705,16.38039313,3.751389328,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-691-1 (L03P09),251372.3702,5.770738652,1.142657875,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-693-1 (L03P11),501976.3037,11.52383635,4.118415884,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L03-708-11 (L03P05),380744.556,8.74072725,5.090461897,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,L03-708-9,1000.778919,0.022974723,0.118412116,Laguna Niguel
OSIRR,76,Developed Open Space,developed open space,0.217,L04-136-1u (L04P07),1125150.834,25.82990896,5.680771717,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L04-266-1,42.36947525,9.72673e-4,0.001791946,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L04-266-5,680883.5716,15.63099851,2.705012548,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L04-301-1 (L04P08),200216.3961,4.596354383,2.395978035,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L04-672-1,742607.5199,17.04792286,4.201290293,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L04-702-4,505867.1122,11.61315739,3.098701835,Mission Viejo
OSIRR,76,Developed Open Space,developed open space,0.217,L05-049-1,3188471.599,73.19752877,15.30451817,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L05-489-3,7869222.879,180.6532221,9.858432389,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L05-489-3d,7869222.879,180.6532221,9.358660135,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L05-489-7,981883.7627,22.54103972,24.41365452,Orange Co
OSIRR,76,Developed Open Space,developed open space,0.217,L05-503-1,422517.5778,9.699668912,7.6931912670000004,San Juan Capistrano
OSIRR,76,Developed Open Space,developed open space,0.217,LC02-11508-2,13.59808165,3.12169e-4,6.50073e-4,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC02-11508-3,148382.513,3.406407405,1.065651073,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC03-11515-1,345927.1239,7.941394028,3.391771926,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC04-11199-1,18647.57913,0.428089512,0.214658857,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC05-11017-1,144274.4979,3.312099977,5.184617371,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC05-11017-2,142554.9821,3.272612078,12.40225116,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC06-11019-1,27483.10261,0.630927744,1.037465809,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,LC06-11509-2,2598.10834,0.059644599,0.115003377,Laguna Beach
OSIRR,76,Developed Open Space,developed open space,0.217,M00.1-071-2 (M00S04),851872.8028,19.55638683,4.691356303,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M00.1-071-3 (M00S04),4821.647744,0.110690244,0.109580535,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M00.2-066-1 (M00S07),70677.12191,1.62252995,1.190085754,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M01-038-3,217924.4894,5.002857884,4.991916987,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M01-042-1 (M01S01),286620.2545,6.57992197,3.363077664,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M01-047-1,1346472.699,30.9108835,4.296866678,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M01-050-4,325170.7228,7.464922486,7.103470251,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M01-060-3,6780121.992,155.6508061,3.424076044,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,M01-124-2,35818.18646,0.822272416,0.93931701,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-015-1,736236.2728,16.90172676,25.65219232,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-028-2 (M02P08),1768542.584,40.60031355,18.35719042,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-052-3,19895.26689,0.456734308,0.255866733,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-061-4 (SCBS@M02),384042.8539,8.816446053,9.754678415,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-085-1 (M02P06),4157342.821,95.43984047,25.61473654,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-085-2,4538239.603,104.1840624,52.12635058,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,M02-102-1,20340793.34,466.9622293,9.677962736,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC01-077-1,96198.3921,2.208420039,4.530134588,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC01-077-2,100911.2854,2.316604349,2.017338816,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC03-067-1,2162261.233,49.63888617,28.41174987,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC05-073-1,6507.331659,0.149388377,0.120051793,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC06-146-2 (M00P02),58912.69986,1.352454901,0.41510916,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC09-081-2d,368799.7693,8.466477716,4.805814205,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SC10-075-1d (M00P05),26277.68758,0.603252699,0.729177096,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,SC10-075-3 (M00S01),521661.3046,11.9756957,4.439745554,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,SC11-026-1 (M00P01),126650.9436,2.907517222,0.952071961,Dana Point
OSIRR,76,Developed Open Space,developed open space,0.217,SC12-068-2,15169.52533,0.348245776,0.428268477,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SM01-086-1 (M03P01),779101.9633,17.88579155,8.148821053,San Clemente
OSIRR,76,Developed Open Space,developed open space,0.217,SM01-086-2,779101.9551,17.88571981,5.784794948,San Clemente
OSLOW,77,Open Space,open space,0.078,DP01-12022-1,524.1486016,0.012032796,0.131533754,Dana Point
OSLOW,77,Open Space,open space,0.078,DP04-12015-1,4678938.268,107.4140722,60.0406317,Laguna Beach
OSLOW,77,Open Space,open space,0.078,DP06-12106-1,142889.3597,3.280301453,4.929422902,Dana Point
OSLOW,77,Open Space,open space,0.078,I00-11437-1,5832149.634,133.8882682,22.12324876,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I00-11453-1,2527136.087,58.01529374,16.95908098,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I00-11468-1,4455675.449,102.2886426,45.80013335,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I00-11518-1,5834862.914,133.9505568,20.76233806,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I00-11518-2,6248745.933,143.4514677,18.36584001,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11015-2,10073663.97,231.2604285,94.2465347,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11015-3,10135774.13,232.6853565,95.55675709,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11023-1,116559.802,2.675855561,63.10812184,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11023-2,91994.51139,2.111911831,12.55926336,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11023-3,1522889.952,34.96088254,96.62615446,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11023-4,79781.30657,1.831534107,28.43843364,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11023-5,394679.1501,9.060622791,72.79528107,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11059-1,4395539.852,100.9081137,35.72678097,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11059-2,15836.02799,0.363546633,3.914242937,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11059-3,15836.02799,0.363545179,3.914242647,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11065-1,108990.0452,2.502067154,6.825885771,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11077-1,2193416.909,50.35412494,42.65338899,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11077-2,3052674.114,70.07975467,36.70594978,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11093-1,3197988.037,73.415997,83.77678419,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11093-2,12789494.1,293.6075586,98.93065841,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11195-2,1338449.427,30.72657087,3.630460199,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11216-1 (I02P13),1740.548661,0.039957659,0.017274199,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11216-2 (I02P12),1740.548661,0.039957499,0.019847067,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11216-4 (I02P14),193885.8365,4.451024152,6.687610141,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11217-1,113009.1578,2.59434366,7.274309376,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11487-1,154763341.7,3552.891662,63.37402958,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11487-2,277057.0167,6.360379359,4.721014262,Laguna Beach
OSLOW,77,Open Space,open space,0.078,I01-11502-1,106679.0194,2.449023096,9.44655043,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11503-3,130436.154,2.994414043,3.291272034,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,I01-11503-5,42.37750421,9.72854e-4,0.003592683,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,J01-10004-1 (J01P01),557245.9171,12.79265716,2.665757899,Lake Forest
OSLOW,77,Open Space,open space,0.078,J01-10012-3,431530.0257,9.906605872,31.80681262,Mission Viejo
OSLOW,77,Open Space,open space,0.078,J01-10041-2 (J03P13),25653.4453,0.588924424,0.157174492,Laguna Niguel
OSLOW,77,Open Space,open space,0.078,J01-9005-1 (J03P05),16.27346337,3.73589e-4,2.92345e-4,Laguna Niguel
OSLOW,77,Open Space,open space,0.078,J01-9005-3,9498.041207,0.218045895,0.108001889,Laguna Niguel
OSLOW,77,Open Space,open space,0.078,J01-9007-1 (J02P05),78792.9065,1.808843473,1.242229142,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,J01-9008-1 (J01P30),16615.02864,0.381430099,0.180283591,Aliso Viejo
OSLOW,77,Open Space,open space,0.078,J01-9031-1,545541.7511,12.52396541,4.189181999,Lake Forest
OSLOW,77,Open Space,open space,0.078,J01-9033-1,132441.262,3.040445174,7.396912277,Lake Forest
OSLOW,77,Open Space,open space,0.078,J01-9040-1,191674.469,4.400257936,3.011261926,Lake Forest
OSLOW,77,Open Space,open space,0.078,J01-9046-2,166929.4353,3.832187856,8.265470479,Lake Forest
OSLOW,77,Open Space,open space,0.078,J01-9066-1 (J01P04),1598.205504,0.036689897,0.044677426,Mission Viejo
OSLOW,77,Open Space,open space,0.078,J01-9066-2 (J01P03),10188.82857,0.233904255,0.05564516,Mission Viejo
